row_index,ID,Tool,missing_rate,zero_rate,y_true,pred_E0_global_only,pred_E1_tool_o_expert_25,pred_E2_tool_o_expert_50,pred_E3_tool_o_expert_75,pred_E4_tool_o_expert_100,best_pred,best_residual,best_abs_error
130,NH1114,L,0.002600297176820208,0.04086181277860327,2.733161914140833,2.912135601043701,2.912135601043701,2.912135601043701,2.912135601043701,2.912135601043701,2.912135601043701,-0.17897368690286797,0.17897368690286797
131,NH1115,M,0.0003714710252600297,0.04606240713224369,2.526530335858333,2.5448122024536133,2.5448122024536133,2.5448122024536133,2.5448122024536133,2.5448122024536133,2.5448122024536133,-0.018281866595280416,0.018281866595280416
132,NH1116,L,0.0014858841010401188,0.0475482912332838,2.9667710909095826,2.96977162361145,2.96977162361145,2.96977162361145,2.96977162361145,2.96977162361145,2.96977162361145,-0.0030005327018676198,0.0030005327018676198
133,NH1117,N,0.0003714710252600297,0.034918276374442794,2.7098851704545828,2.621020555496216,2.621020555496216,2.621020555496216,2.621020555496216,2.621020555496216,2.621020555496216,0.08886461495836695,0.08886461495836695
134,NH1118,M,0.0003714710252600297,0.04457652303120357,2.7538493560604165,2.6516735553741455,2.6516735553741455,2.6516735553741455,2.6516735553741455,2.6516735553741455,2.6516735553741455,0.10217580068627097,0.10217580068627097
135,NH1119,M,0.0003714710252600297,0.04940564635958395,3.29365796590875,3.245265483856201,3.245265483856201,3.245265483856201,3.245265483856201,3.245265483856201,3.245265483856201,0.04839248205254876,0.04839248205254876
136,NH1120,L,0.0007429420505200594,0.038261515601783064,2.7279106325754165,2.7197229862213135,2.7197229862213135,2.7197229862213135,2.7197229862213135,2.7197229862213135,2.7197229862213135,0.008187646354103073,0.008187646354103073
137,NH1121,M,0.0007429420505200594,0.04271916790490342,3.2124454507579174,3.1002650260925293,3.1002650260925293,3.1002650260925293,3.1002650260925293,3.1002650260925293,3.1002650260925293,0.11218042466538813,0.11218042466538813
138,NH1122,L,0.0014858841010401188,0.04309063893016345,2.3921322121216675,2.6565282344818115,2.6565282344818115,2.6565282344818115,2.6565282344818115,2.6565282344818115,2.6565282344818115,-0.26439602236014403,0.26439602236014403
139,NH1123,M,0.0003714710252600297,0.050148588410104014,3.264484170454166,3.1995677947998047,3.1995677947998047,3.1995677947998047,3.1995677947998047,3.1995677947998047,3.1995677947998047,0.06491637565436115,0.06491637565436115
140,NH1124,L,0.0007429420505200594,0.041976225854383355,2.7818008939391663,2.67364764213562,2.67364764213562,2.67364764213562,2.67364764213562,2.67364764213562,2.67364764213562,0.10815325180354618,0.10815325180354618
141,NH1125,M,0.031203566121842496,0.04309063893016345,3.2393273674245835,3.135843515396118,3.135843515396118,3.135843515396118,3.135843515396118,3.135843515396118,3.135843515396118,0.10348385202846533,0.10348385202846533
142,NH1126,L,0.03268945022288262,0.041604754829123326,2.618883136363333,2.7200112342834473,2.7200112342834473,2.7200112342834473,2.7200112342834473,2.7200112342834473,2.7200112342834473,-0.10112809792011435,0.10112809792011435
143,NH1127,M,0.030460624071322436,0.04457652303120357,3.1488693787883326,3.033003568649292,3.033003568649292,3.033003568649292,3.033003568649292,3.033003568649292,3.033003568649292,0.11586581013904063,0.11586581013904063
144,NH1128,N,0.0029717682020802376,0.041976225854383355,2.5942918219704163,2.688509464263916,2.688509464263916,2.688509464263916,2.688509464263916,2.688509464263916,2.688509464263916,-0.09421764229349971,0.09421764229349971
145,NH1130,N,0.0014858841010401188,0.045319465081723624,2.7431731477270835,2.7424445152282715,2.7424445152282715,2.7424445152282715,2.7424445152282715,2.7424445152282715,2.7424445152282715,0.000728632498812054,0.000728632498812054
146,NH1132,M,0.0003714710252600297,0.044947994056463596,3.1591416590908334,3.1977996826171875,3.1977996826171875,3.1977996826171875,3.1977996826171875,3.1977996826171875,3.1977996826171875,-0.03865802352635406,0.03865802352635406
147,NH1133,N,0.0007429420505200594,0.03900445765230312,2.74665581060625,2.6407299041748047,2.6407299041748047,2.6407299041748047,2.6407299041748047,2.6407299041748047,2.6407299041748047,0.1059259064314455,0.1059259064314455
148,NH1134,N,0.0018573551263001485,0.043462109955423475,2.6965673181816667,2.6001265048980713,2.6001265048980713,2.6001265048980713,2.6001265048980713,2.6001265048980713,2.6001265048980713,0.09644081328359544,0.09644081328359544
149,NH1135,M,0.008172362555720654,0.055349182763744426,2.9741608068174994,2.936728000640869,2.936728000640869,2.936728000640869,2.936728000640869,2.936728000640869,2.936728000640869,0.03743280617663025,0.03743280617663025
150,NH1137,M,0.0014858841010401188,0.04940564635958395,2.8555435560605003,2.920984983444214,2.920984983444214,2.920984983444214,2.920984983444214,2.920984983444214,2.920984983444214,-0.06544142738371361,0.06544142738371361
151,NH1138,M,0.0007429420505200594,0.04940564635958395,2.5095889116158334,2.4668197631835938,2.4668197631835938,2.4668197631835938,2.4668197631835938,2.4668197631835938,2.4668197631835938,0.04276914843223967,0.04276914843223967
152,NH1138,N,0.002228826151560178,0.11775631500742942,2.5095889116158334,2.6475651264190674,2.6475651264190674,2.6475651264190674,2.6475651264190674,2.6475651264190674,2.6475651264190674,-0.13797621480323397,0.13797621480323397
153,NH1139,L,0.0003714710252600297,0.03528974739970282,2.617799515150833,2.7840383052825928,2.7840383052825928,2.7840383052825928,2.7840383052825928,2.7840383052825928,2.7840383052825928,-0.1662387901317599,0.1662387901317599
154,NH1141,N,0.001114413075780089,0.041604754829123326,2.668283753787917,2.789815664291382,2.789815664291382,2.789815664291382,2.789815664291382,2.789815664291382,2.789815664291382,-0.12153191050346468,0.12153191050346468
155,NH1142,L,0.0014858841010401188,0.03677563150074294,2.627527598485417,2.705819606781006,2.705819606781006,2.705819606781006,2.705819606781006,2.705819606781006,2.705819606781006,-0.07829200829558891,0.07829200829558891
156,NH1143,L,0.0007429420505200594,0.04457652303120357,2.8601576022733335,2.8903772830963135,2.8903772830963135,2.8903772830963135,2.8903772830963135,2.8903772830963135,2.8903772830963135,-0.03021968082297999,0.03021968082297999
157,NH1144,M,0.0003714710252600297,0.0575780089153046,2.9515814280295825,2.806617498397827,2.806617498397827,2.806617498397827,2.806617498397827,2.806617498397827,2.806617498397827,0.1449639296317553,0.1449639296317553
158,NH1145,M,0.0018573551263001485,0.05089153046062407,2.5928440404038886,2.5763351917266846,2.5763351917266846,2.5763351917266846,2.5763351917266846,2.5763351917266846,2.5763351917266846,0.016508848677204035,0.016508848677204035
159,NH1146,M,0.0007429420505200594,0.04420505200594354,2.5724187297988883,2.587355852127075,2.587355852127075,2.587355852127075,2.587355852127075,2.587355852127075,2.587355852127075,-0.014937122328186891,0.014937122328186891
160,NH1148,N,0.030089153046062408,0.041604754829123326,2.865092530302916,2.756795644760132,2.756795644760132,2.756795644760132,2.756795644760132,2.756795644760132,2.756795644760132,0.10829688554278416,0.10829688554278416
161,NH1149,N,0.029346210995542348,0.03937592867756315,2.739402219697084,2.7509076595306396,2.7509076595306396,2.7509076595306396,2.7509076595306396,2.7509076595306396,2.7509076595306396,-0.011505439833555453,0.011505439833555453
162,NH1150,N,0.029346210995542348,0.04271916790490342,2.634898049242916,2.6866602897644043,2.6866602897644043,2.6866602897644043,2.6866602897644043,2.6866602897644043,2.6866602897644043,-0.051762240521488145,0.051762240521488145
163,NH1151,N,0.029717682020802376,0.03231797919762259,2.836436151515833,2.87449312210083,2.87449312210083,2.87449312210083,2.87449312210083,2.87449312210083,2.87449312210083,-0.03805697058499691,0.03805697058499691
164,NH1152,N,0.02897473997028232,0.03900445765230312,2.9519707462124996,2.9894089698791504,2.9894089698791504,2.9894089698791504,2.9894089698791504,2.9894089698791504,2.9894089698791504,-0.03743822366665084,0.03743822366665084
165,NH1153,N,0.029717682020802376,0.038261515601783064,2.7456383219699996,2.7903647422790527,2.7903647422790527,2.7903647422790527,2.7903647422790527,2.7903647422790527,2.7903647422790527,-0.04472642030905316,0.04472642030905316
166,NH1156,N,0.0018573551263001485,0.03937592867756315,2.598219439394167,2.7159430980682373,2.7159430980682373,2.7159430980682373,2.7159430980682373,2.7159430980682373,2.7159430980682373,-0.1177236586740702,0.1177236586740702
167,NH1157,N,0.001114413075780089,0.03863298662704309,2.775934757576249,2.6859192848205566,2.6859192848205566,2.6859192848205566,2.6859192848205566,2.6859192848205566,2.6859192848205566,0.09001547275569255,0.09001547275569255
168,NH1158,N,0.030089153046062408,0.03863298662704309,2.71284021212125,2.926353931427002,2.926353931427002,2.926353931427002,2.926353931427002,2.926353931427002,2.926353931427002,-0.21351371930575214,0.21351371930575214
169,NH1159,N,0.002600297176820208,0.03417533432392273,2.3614148964647224,2.45485520362854,2.45485520362854,2.45485520362854,2.45485520362854,2.45485520362854,2.45485520362854,-0.09344030716381768,0.09344030716381768
170,NH1160,L,0.0014858841010401188,0.043462109955423475,2.563641179292777,2.7466983795166016,2.7466983795166016,2.7466983795166016,2.7466983795166016,2.7466983795166016,2.7466983795166016,-0.18305720022382443,0.18305720022382443
171,NH1161,M,0.0007429420505200594,0.04271916790490342,3.0850511969702774,3.0900979042053223,3.0900979042053223,3.0900979042053223,3.0900979042053223,3.0900979042053223,3.0900979042053223,-0.005046707235044856,0.005046707235044856
172,NH1162,N,0.0014858841010401188,0.03231797919762259,2.377519378788334,2.4403669834136963,2.4403669834136963,2.4403669834136963,2.4403669834136963,2.4403669834136963,2.4403669834136963,-0.06284760462536232,0.06284760462536232
173,NH1163,M,0.0,0.04011887072808321,2.9036894772724997,2.8743629455566406,2.8743629455566406,2.8743629455566406,2.8743629455566406,2.8743629455566406,2.8743629455566406,0.029326531715859083,0.029326531715859083
174,NH1164,M,0.0003714710252600297,0.04234769687964339,2.7416257196975,2.794236660003662,2.794236660003662,2.794236660003662,2.794236660003662,2.794236660003662,2.794236660003662,-0.05261094030616231,0.05261094030616231
175,NH1165,M,0.002600297176820208,0.04420505200594354,2.902701965909583,2.9490246772766113,2.9490246772766113,2.9490246772766113,2.9490246772766113,2.9490246772766113,2.9490246772766113,-0.04632271136702837,0.04632271136702837
176,NH1166,L,0.029346210995542348,0.03677563150074294,2.8122027689391667,2.7862727642059326,2.7862727642059326,2.7862727642059326,2.7862727642059326,2.7862727642059326,2.7862727642059326,0.025930004733234036,0.025930004733234036
177,NH1167,N,0.029717682020802376,0.033060921248142645,2.7599964242424995,2.874445915222168,2.874445915222168,2.874445915222168,2.874445915222168,2.874445915222168,2.874445915222168,-0.1144494909796685,0.1144494909796685
178,NH1168,L,0.029717682020802376,0.033060921248142645,2.6533689318191667,2.7341508865356445,2.7341508865356445,2.7341508865356445,2.7341508865356445,2.7341508865356445,2.7341508865356445,-0.08078195471647787,0.08078195471647787
179,NH1169,M,0.029717682020802376,0.04086181277860327,3.2295151969700013,3.0867106914520264,3.0867106914520264,3.0867106914520264,3.0867106914520264,3.0867106914520264,3.0867106914520264,0.14280450551797497,0.14280450551797497
180,NH1170,L,0.029717682020802376,0.04011887072808321,2.942394416667917,2.9428586959838867,2.9428586959838867,2.9428586959838867,2.9428586959838867,2.9428586959838867,2.9428586959838867,-0.0004642793159699288,0.0004642793159699288
181,NH1171,L,0.030089153046062408,0.03528974739970282,3.0900070151504173,3.0543057918548584,3.0543057918548584,3.0543057918548584,3.0543057918548584,3.0543057918548584,3.0543057918548584,0.035701223295558915,0.035701223295558915
182,NH1172,L,0.029346210995542348,0.03231797919762259,2.7757624659091675,2.808746099472046,2.808746099472046,2.808746099472046,2.808746099472046,2.808746099472046,2.808746099472046,-0.03298363356287837,0.03298363356287837
183,NH1173,L,0.030460624071322436,0.03937592867756315,2.8191184810608334,2.903334856033325,2.903334856033325,2.903334856033325,2.903334856033325,2.903334856033325,2.903334856033325,-0.08421637497249179,0.08421637497249179
184,NH1174,L,0.030089153046062408,0.03566121842496285,2.7429639583337497,2.7785983085632324,2.7785983085632324,2.7785983085632324,2.7785983085632324,2.7785983085632324,2.7785983085632324,-0.03563435022948269,0.03563435022948269
185,NH1176,L,0.001114413075780089,0.04717682020802377,2.963629511363333,2.902158737182617,2.902158737182617,2.902158737182617,2.902158737182617,2.902158737182617,2.902158737182617,0.06147077418071589,0.06147077418071589
186,NH1177,M,0.001114413075780089,0.05609212481426449,3.127391098485834,3.158203601837158,3.158203601837158,3.158203601837158,3.158203601837158,3.158203601837158,3.158203601837158,-0.03081250335132424,0.03081250335132424
187,NH1178,L,0.04717682020802377,0.03900445765230312,2.9360859280312503,2.993576765060425,2.993576765060425,2.993576765060425,2.993576765060425,2.993576765060425,2.993576765060425,-0.05749083702917446,0.05749083702917446
188,NH1179,N,0.045319465081723624,0.03268945022288262,2.7739959431808336,2.9542572498321533,2.9542572498321533,2.9542572498321533,2.9542572498321533,2.9542572498321533,2.9542572498321533,-0.18026130665131967,0.18026130665131967
189,NH1182,M,0.029717682020802376,0.05274888558692422,2.8417227840908326,2.8225696086883545,2.8225696086883545,2.8225696086883545,2.8225696086883545,2.8225696086883545,2.8225696086883545,0.019153175402478073,0.019153175402478073
190,NH1183,M,0.030832095096582468,0.046805349182763745,3.3534207499999997,3.1772966384887695,3.1772966384887695,3.1772966384887695,3.1772966384887695,3.1772966384887695,3.1772966384887695,0.1761241115112302,0.1761241115112302
191,NH1184,M,0.031575037147102525,0.04977711738484398,3.0837863863637507,2.9602112770080566,2.9602112770080566,2.9602112770080566,2.9602112770080566,2.9602112770080566,2.9602112770080566,0.12357510935569405,0.12357510935569405
192,NH1185,M,0.029346210995542348,0.04940564635958395,3.0111420492420833,2.972468852996826,2.972468852996826,2.972468852996826,2.972468852996826,2.972468852996826,2.972468852996826,0.03867319624525711,0.03867319624525711
193,NH1186,L,0.02897473997028232,0.041976225854383355,3.1685883068179166,3.0206170082092285,3.0206170082092285,3.0206170082092285,3.0206170082092285,3.0206170082092285,3.0206170082092285,0.14797129860868807,0.14797129860868807
194,NH1187,N,0.0007429420505200594,0.03714710252600297,2.7213495416662496,2.6392147541046143,2.6392147541046143,2.6392147541046143,2.6392147541046143,2.6392147541046143,2.6392147541046143,0.08213478756163539,0.08213478756163539
195,NH1188,N,0.0003714710252600297,0.03937592867756315,2.6928653446966666,2.723280429840088,2.723280429840088,2.723280429840088,2.723280429840088,2.723280429840088,2.723280429840088,-0.030415085143421283,0.030415085143421283
196,NH1189,N,0.001114413075780089,0.03863298662704309,2.6151665757570832,2.6741271018981934,2.6741271018981934,2.6741271018981934,2.6741271018981934,2.6741271018981934,2.6741271018981934,-0.05896052614111014,0.05896052614111014
197,NH1190,M,0.001114413075780089,0.0475482912332838,2.93180026515125,2.901844024658203,2.901844024658203,2.901844024658203,2.901844024658203,2.901844024658203,2.901844024658203,0.029956240493046682,0.029956240493046682
198,NH1193,M,0.029346210995542348,0.05386329866270431,2.980213986741667,2.892498016357422,2.892498016357422,2.892498016357422,2.892498016357422,2.892498016357422,2.892498016357422,0.08771597038424517,0.08771597038424517
199,NH1194,L,0.030089153046062408,0.04420505200594354,2.8314966515154163,2.9057650566101074,2.9057650566101074,2.9057650566101074,2.9057650566101074,2.9057650566101074,2.9057650566101074,-0.07426840509469113,0.07426840509469113
200,NH1195,M,0.02897473997028232,0.046805349182763745,2.7425498750008326,2.673726797103882,2.673726797103882,2.673726797103882,2.673726797103882,2.673726797103882,2.673726797103882,0.06882307789695075,0.06882307789695075
201,NH1200,L,0.045319465081723624,0.03789004457652303,2.57877350000125,2.7523460388183594,2.7523460388183594,2.7523460388183594,2.7523460388183594,2.7523460388183594,2.7523460388183594,-0.1735725388171092,0.1735725388171092
202,NH1201,N,0.044947994056463596,0.03566121842496285,2.749707674242501,2.7880747318267822,2.7880747318267822,2.7880747318267822,2.7880747318267822,2.7880747318267822,2.7880747318267822,-0.03836705758428138,0.03836705758428138
203,NH1202,N,0.0007429420505200594,0.04717682020802377,2.629675180343189,2.6253888607025146,2.6253888607025146,2.6253888607025146,2.6253888607025146,2.6253888607025146,2.6253888607025146,0.004286319640674385,0.004286319640674385
204,NH1203,M,0.0003714710252600297,0.04977711738484398,2.5988320479797227,2.676129102706909,2.676129102706909,2.676129102706909,2.676129102706909,2.676129102706909,2.676129102706909,-0.07729705472718651,0.07729705472718651
205,NH1204,L,0.0003714710252600297,0.04791976225854384,2.3574198009824325,2.716881275177002,2.716881275177002,2.716881275177002,2.716881275177002,2.716881275177002,2.716881275177002,-0.3594614741945694,0.3594614741945694
206,NH1205,N,0.0007429420505200594,0.04940564635958395,2.572338515151667,2.7041175365448,2.7041175365448,2.7041175365448,2.7041175365448,2.7041175365448,2.7041175365448,-0.1317790213931329,0.1317790213931329
207,NH1206,L,0.0003714710252600297,0.046433878157503716,2.687268465907917,2.5840721130371094,2.5840721130371094,2.5840721130371094,2.5840721130371094,2.5840721130371094,2.5840721130371094,0.10319635287080775,0.10319635287080775
208,NH1207,M,0.0003714710252600297,0.05089153046062407,2.6291659810591668,2.7314529418945312,2.7314529418945312,2.7314529418945312,2.7314529418945312,2.7314529418945312,2.7314529418945312,-0.10228696083536448,0.10228696083536448
209,NH1219,M,0.046433878157503716,0.041976225854383355,2.9587360151520823,2.968738555908203,2.968738555908203,2.968738555908203,2.968738555908203,2.968738555908203,2.968738555908203,-0.010002540756120837,0.010002540756120837
210,NH1220,L,0.0007429420505200594,0.04309063893016345,2.9672830025250003,2.979330539703369,2.979330539703369,2.979330539703369,2.979330539703369,2.979330539703369,2.979330539703369,-0.012047537178368817,0.012047537178368817
211,NH1221,N,0.0007429420505200594,0.041604754829123326,2.643035222221944,2.7298099994659424,2.7298099994659424,2.7298099994659424,2.7298099994659424,2.7298099994659424,2.7298099994659424,-0.08677477724399818,0.08677477724399818
212,NH1222,M,0.0014858841010401188,0.044947994056463596,3.0194293863636106,2.8949899673461914,2.8949899673461914,2.8949899673461914,2.8949899673461914,2.8949899673461914,2.8949899673461914,0.12443941901741917,0.12443941901741917
213,NH1223,L,0.0003714710252600297,0.05163447251114413,3.0404031515145826,2.9345128536224365,2.9345128536224365,2.9345128536224365,2.9345128536224365,2.9345128536224365,2.9345128536224365,0.1058902978921461,0.1058902978921461
214,NH1225,L,0.0014858841010401188,0.05237741456166419,2.8717347196962506,2.8628010749816895,2.8628010749816895,2.8628010749816895,2.8628010749816895,2.8628010749816895,2.8628010749816895,0.00893364471456115,0.00893364471456115
215,NH1226,N,0.0007429420505200594,0.03900445765230312,2.5619430681829165,2.639105796813965,2.639105796813965,2.639105796813965,2.639105796813965,2.639105796813965,2.639105796813965,-0.07716272863104834,0.07716272863104834
216,NH1227,L,0.0007429420505200594,0.04977711738484398,2.976135439395,2.9789083003997803,2.9789083003997803,2.9789083003997803,2.9789083003997803,2.9789083003997803,2.9789083003997803,-0.002772861004780136,0.002772861004780136
217,NH1228,N,0.0003714710252600297,0.037518573551263,2.5142494621208336,2.6572511196136475,2.6572511196136475,2.6572511196136475,2.6572511196136475,2.6572511196136475,2.6572511196136475,-0.1430016574928139,0.1430016574928139
218,NH1229,N,0.0018573551263001485,0.04569093610698365,3.0191763598487498,2.9792723655700684,2.9792723655700684,2.9792723655700684,2.9792723655700684,2.9792723655700684,2.9792723655700684,0.03990399427868141,0.03990399427868141
219,NH1231,M,0.0014858841010401188,0.046805349182763745,2.6904530774407402,2.8766958713531494,2.8766958713531494,2.8766958713531494,2.8766958713531494,2.8766958713531494,2.8766958713531494,-0.18624279391240917,0.18624279391240917
220,NH1236,N,0.0,0.03789004457652303,2.8226209318179167,2.8254618644714355,2.8254618644714355,2.8254618644714355,2.8254618644714355,2.8254618644714355,2.8254618644714355,-0.002840932653518813,0.002840932653518813
221,NH1237,M,0.0007429420505200594,0.056835066864784546,2.6849211477270836,2.582441806793213,2.582441806793213,2.582441806793213,2.582441806793213,2.582441806793213,2.582441806793213,0.10247934093387068,0.10247934093387068
222,NH1239,N,0.001114413075780089,0.046805349182763745,2.676292512626111,2.7775421142578125,2.7775421142578125,2.7775421142578125,2.7775421142578125,2.7775421142578125,2.7775421142578125,-0.10124960163170149,0.10124960163170149
223,NH1240,M,0.0,0.046805349182763745,3.0709346388886116,3.0073463916778564,3.0073463916778564,3.0073463916778564,3.0073463916778564,3.0073463916778564,3.0073463916778564,0.06358824721075518,0.06358824721075518
224,NH1241,N,0.0003714710252600297,0.044947994056463596,2.9817649848483327,2.9382076263427734,2.9382076263427734,2.9382076263427734,2.9382076263427734,2.9382076263427734,2.9382076263427734,0.04355735850555931,0.04355735850555931
225,NH1242,M,0.0007429420505200594,0.04977711738484398,3.08223808712125,2.914562702178955,2.914562702178955,2.914562702178955,2.914562702178955,2.914562702178955,2.914562702178955,0.16767538494229495,0.16767538494229495
226,NH1243,L,0.0014858841010401188,0.038261515601783064,2.6136988535347228,2.5821921825408936,2.5821921825408936,2.5821921825408936,2.5821921825408936,2.5821921825408936,2.5821921825408936,0.0315066709938292,0.0315066709938292
227,NH1244,L,0.0014858841010401188,0.04011887072808321,2.6863285833333332,2.7542724609375,2.7542724609375,2.7542724609375,2.7542724609375,2.7542724609375,2.7542724609375,-0.06794387760416676,0.06794387760416676
228,NH1245,M,0.002228826151560178,0.05274888558692422,2.769121068182084,2.6839513778686523,2.6839513778686523,2.6839513778686523,2.6839513778686523,2.6839513778686523,2.6839513778686523,0.0851696903134318,0.0851696903134318
229,NH1246,N,0.0,0.03677563150074294,2.3859403901512497,2.4439666271209717,2.4439666271209717,2.4439666271209717,2.4439666271209717,2.4439666271209717,2.4439666271209717,-0.05802623696972198,0.05802623696972198
230,NH1247,N,0.0,0.036404160475482915,2.536356874999166,2.548792839050293,2.548792839050293,2.548792839050293,2.548792839050293,2.548792839050293,2.548792839050293,-0.012435964051126902,0.012435964051126902
231,NH1248,L,0.0003714710252600297,0.04606240713224369,2.837624732323611,2.8982017040252686,2.8982017040252686,2.8982017040252686,2.8982017040252686,2.8982017040252686,2.8982017040252686,-0.060576971701657545,0.060576971701657545
232,NH1249,N,0.0003714710252600297,0.04457652303120357,2.5249590732322225,2.7200863361358643,2.7200863361358643,2.7200863361358643,2.7200863361358643,2.7200863361358643,2.7200863361358643,-0.1951272629036418,0.1951272629036418
233,NH1250,M,0.002228826151560178,0.04903417533432392,2.5162415555561113,2.6040866374969482,2.6040866374969482,2.6040866374969482,2.6040866374969482,2.6040866374969482,2.6040866374969482,-0.08784508194083696,0.08784508194083696
234,NH1252,L,0.029717682020802376,0.033432392273402674,3.126440696969666,3.0081787109375,3.0081787109375,3.0081787109375,3.0081787109375,3.0081787109375,3.0081787109375,0.11826198603216609,0.11826198603216609
235,NH1253,N,0.11181277860326895,0.034918276374442794,2.8340224621213883,2.762800931930542,2.762800931930542,2.762800931930542,2.762800931930542,2.762800931930542,2.762800931930542,0.07122153019084632,0.07122153019084632
236,NH1254,M,0.0014858841010401188,0.04903417533432392,3.004899825757777,3.0357820987701416,3.0357820987701416,3.0357820987701416,3.0357820987701416,3.0357820987701416,3.0357820987701416,-0.03088227301236479,0.03088227301236479
237,NH1255,L,0.0003714710252600297,0.04049034175334324,2.7242681792936114,2.7612464427948,2.7612464427948,2.7612464427948,2.7612464427948,2.7612464427948,2.7612464427948,-0.03697826350118838,0.03697826350118838
238,NH1256,M,0.0007429420505200594,0.04791976225854384,2.8328890353527774,2.869905710220337,2.869905710220337,2.869905710220337,2.869905710220337,2.869905710220337,2.869905710220337,-0.03701667486755955,0.03701667486755955
239,NH1257,M,0.0007429420505200594,0.04791976225854384,2.831951083332778,2.7392685413360596,2.7392685413360596,2.7392685413360596,2.7392685413360596,2.7392685413360596,2.7392685413360596,0.09268254199671855,0.09268254199671855
240,NH1258,L,0.0003714710252600297,0.03231797919762259,2.654602325757222,2.5997142791748047,2.5997142791748047,2.5997142791748047,2.5997142791748047,2.5997142791748047,2.5997142791748047,0.05488804658241753,0.05488804658241753
241,NH1259,N,0.0003714710252600297,0.03900445765230312,3.1357789444447226,2.9432930946350098,2.9432930946350098,2.9432930946350098,2.9432930946350098,2.9432930946350098,2.9432930946350098,0.19248584980971284,0.19248584980971284
242,NH1260,N,0.0007429420505200594,0.0475482912332838,2.6399200227275,2.7193233966827393,2.7193233966827393,2.7193233966827393,2.7193233966827393,2.7193233966827393,2.7193233966827393,-0.07940337395523933,0.07940337395523933
243,NH1261,N,0.0018573551263001485,0.041604754829123326,2.472241170454583,2.488757610321045,2.488757610321045,2.488757610321045,2.488757610321045,2.488757610321045,2.488757610321045,-0.016516439866462118,0.016516439866462118
244,NH1262,N,0.0018573551263001485,0.046805349182763745,2.4691630643929168,2.506742477416992,2.506742477416992,2.506742477416992,2.506742477416992,2.506742477416992,2.506742477416992,-0.037579413024075414,0.037579413024075414
245,NH1263,N,0.0003714710252600297,0.04420505200594354,2.296183890152083,2.420764446258545,2.420764446258545,2.420764446258545,2.420764446258545,2.420764446258545,2.420764446258545,-0.12458055610646213,0.12458055610646213
246,NH1264,N,0.002228826151560178,0.03974739970282318,2.4585983143933334,2.451263189315796,2.451263189315796,2.451263189315796,2.451263189315796,2.451263189315796,2.451263189315796,0.00733512507753753,0.00733512507753753
247,NH1265,N,0.0018573551263001485,0.048291233283803865,2.7016733560620825,2.678579330444336,2.678579330444336,2.678579330444336,2.678579330444336,2.678579330444336,2.678579330444336,0.02309402561774654,0.02309402561774654
248,NH1266,N,0.0003714710252600297,0.04309063893016345,2.468450204545833,2.5326170921325684,2.5326170921325684,2.5326170921325684,2.5326170921325684,2.5326170921325684,2.5326170921325684,-0.06416688758673539,0.06416688758673539
249,NH1267,N,0.0007429420505200594,0.04234769687964339,2.5241426553024997,2.55155611038208,2.55155611038208,2.55155611038208,2.55155611038208,2.55155611038208,2.55155611038208,-0.027413455079580373,0.027413455079580373
250,NH1268,N,0.0007429420505200594,0.050148588410104014,2.5759929696966672,2.5334603786468506,2.5334603786468506,2.5334603786468506,2.5334603786468506,2.5334603786468506,2.5334603786468506,0.04253259104981666,0.04253259104981666
251,NH1269,N,0.0003714710252600297,0.043833580980683504,2.5378497500000003,2.6149938106536865,2.6149938106536865,2.6149938106536865,2.6149938106536865,2.6149938106536865,2.6149938106536865,-0.07714406065368618,0.07714406065368618
252,NH1271,N,0.0007429420505200594,0.048291233283803865,2.506554670455417,2.5003676414489746,2.5003676414489746,2.5003676414489746,2.5003676414489746,2.5003676414489746,2.5003676414489746,0.006187029006442302,0.006187029006442302
253,NH1272,M,0.0007429420505200594,0.05609212481426449,2.941386454545417,2.7207226753234863,2.7207226753234863,2.7207226753234863,2.7207226753234863,2.7207226753234863,2.7207226753234863,0.2206637792219306,0.2206637792219306
254,NH1273,M,0.0007429420505200594,0.05572065378900446,2.850796257575001,2.9510014057159424,2.9510014057159424,2.9510014057159424,2.9510014057159424,2.9510014057159424,2.9510014057159424,-0.10020514814094117,0.10020514814094117
255,NH1277,M,0.0007429420505200594,0.04977711738484398,2.7712728068183337,2.9560251235961914,2.9560251235961914,2.9560251235961914,2.9560251235961914,2.9560251235961914,2.9560251235961914,-0.18475231677785775,0.18475231677785775
256,NH1278,N,0.001114413075780089,0.048662704309063894,2.7603419734845835,2.726577043533325,2.726577043533325,2.726577043533325,2.726577043533325,2.726577043533325,2.726577043533325,0.03376492995125835,0.03376492995125835
257,NH1279,L,0.0003714710252600297,0.03714710252600297,2.854402593433611,2.9432759284973145,2.9432759284973145,2.9432759284973145,2.9432759284973145,2.9432759284973145,2.9432759284973145,-0.08887333506370343,0.08887333506370343
258,NH1280,N,0.002600297176820208,0.037518573551263,2.643564111111388,2.692629098892212,2.692629098892212,2.692629098892212,2.692629098892212,2.692629098892212,2.692629098892212,-0.0490649877808238,0.0490649877808238
259,NH1281,M,0.0014858841010401188,0.050148588410104014,2.4853121843427775,2.5919737815856934,2.5919737815856934,2.5919737815856934,2.5919737815856934,2.5919737815856934,2.5919737815856934,-0.1066615972429159,0.1066615972429159
