Tool,feature,shift_z,abs_shift_z,n,operation
J,330X104,-0.1695019705586903,0.1695019705586903,142,330
J,330X105,0.479553672565535,0.479553672565535,142,330
J,330X107,0.09970750928955924,0.09970750928955924,142,330
J,330X109,0.05217434770714146,0.05217434770714146,142,330
J,330X111,0.14987404316599776,0.14987404316599776,142,330
J,330X112,0.47939754775135907,0.47939754775135907,142,330
J,330X114,0.1838914149046096,0.1838914149046096,142,330
J,330X116,0.12914979592316966,0.12914979592316966,142,330
J,330X118,0.21356005813064582,0.21356005813064582,142,330
J,330X119,0.07837329210065797,0.07837329210065797,142,330
J,330X121,0.25153090239050735,0.25153090239050735,142,330
J,330X123,0.19536599087534823,0.19536599087534823,142,330
J,330X125,0.26760309691433276,0.26760309691433276,142,330
J,330X126,0.08090761942663438,0.08090761942663438,142,330
J,330X128,0.2681792926137673,0.2681792926137673,142,330
J,330X130,0.2112935968709654,0.2112935968709654,142,330
J,330X132,0.2756881973610047,0.2756881973610047,142,330
J,330X133,0.07980036529377463,0.07980036529377463,142,330
J,330X135,0.2511019535592536,0.2511019535592536,142,330
J,330X137,0.19771351729264455,0.19771351729264455,142,330
J,330X139,0.2623665354519642,0.2623665354519642,142,330
J,330X140,0.6340436778986612,0.6340436778986612,142,330
J,330X142,0.3141512200898389,0.3141512200898389,142,330
J,330X144,0.2618964844226572,0.2618964844226572,142,330
J,330X146,0.30494708817677874,0.30494708817677874,142,330
J,330X147,0.6341238572863347,0.6341238572863347,142,330
J,330X149,0.3983879318468176,0.3983879318468176,142,330
J,330X152,0.34416140624842295,0.34416140624842295,142,330
J,330X155,0.3839841717047929,0.3839841717047929,142,330
J,330X157,0.6340280002774389,0.6340280002774389,142,330
J,330X159,0.3453536426628945,0.3453536426628945,142,330
J,330X162,0.2713337342024233,0.2713337342024233,142,330
J,330X165,0.3630965807946279,0.3630965807946279,142,330
J,330X167,-0.08668126777717311,0.08668126777717311,142,330
J,330X169,0.18968663770330882,0.18968663770330882,142,330
J,330X172,0.1277339314784016,0.1277339314784016,142,330
J,330X175,0.2436003423165309,0.2436003423165309,142,330
J,330X177,-0.08799127711651199,0.08799127711651199,142,330
J,330X179,0.058689842202356,0.058689842202356,142,330
J,330X182,0.010137924359648031,0.010137924359648031,142,330
J,330X185,0.13002616877383777,0.13002616877383777,142,330
J,330X188,-0.2533736385748049,0.2533736385748049,142,330
J,330X189,0.20182463731018216,0.20182463731018216,142,330
J,330X191,-0.5735489868746181,0.5735489868746181,142,330
J,330X193,-0.5612634651673423,0.5612634651673423,142,330
J,330X195,-0.45668635141519326,0.45668635141519326,142,330
J,330X196,-0.08736349179586844,0.08736349179586844,142,330
J,330X198,0.04037413376670792,0.04037413376670792,142,330
J,330X201,-0.010827102896186469,0.010827102896186469,142,330
J,330X204,0.119532578883818,0.119532578883818,142,330
J,330X206,0.606461422128298,0.606461422128298,142,330
J,330X208,0.06570537763924436,0.06570537763924436,142,330
J,330X211,0.00774754337109215,0.00774754337109215,142,330
J,330X214,0.13467453423377013,0.13467453423377013,142,330
J,330X216,0.6072346529401911,0.6072346529401911,142,330
J,330X218,-0.0809712842258266,0.0809712842258266,142,330
J,330X221,-0.11653914412602188,0.11653914412602188,142,330
J,330X224,0.007363947243666951,0.007363947243666951,142,330
J,330X226,0.6068414326548821,0.6068414326548821,142,330
J,330X228,-0.17238436162142523,0.17238436162142523,142,330
J,330X231,-0.19245768912609237,0.19245768912609237,142,330
J,330X234,-0.08021172010413181,0.08021172010413181,142,330
J,330X236,-0.26623148809522695,0.26623148809522695,142,330
J,330X238,-0.23799961699310057,0.23799961699310057,142,330
J,330X241,-0.24628497943002867,0.24628497943002867,142,330
J,330X244,-0.14724746141533582,0.14724746141533582,142,330
J,330X246,-0.2653079364940169,0.2653079364940169,142,330
J,330X248,-0.264583211284046,0.264583211284046,142,330
J,330X251,-0.2654084189542448,0.2654084189542448,142,330
J,330X254,-0.17416081942114434,0.17416081942114434,142,330
J,330X256,-0.2654753551524978,0.2654753551524978,142,330
J,330X258,-0.28743902950965516,0.28743902950965516,142,330
J,330X261,-0.2830449342606973,0.2830449342606973,142,330
J,330X264,-0.20367250667677403,0.20367250667677403,142,330
J,330X266,0.37442119432573234,0.37442119432573234,142,330
J,330X268,-0.2869438973531602,0.2869438973531602,142,330
J,330X271,-0.27866030769256966,0.27866030769256966,142,330
J,330X274,-0.2129578112290907,0.2129578112290907,142,330
J,330X276,0.37477770689417816,0.37477770689417816,142,330
J,330X278,-0.2934101423455055,0.2934101423455055,142,330
J,330X281,-0.2862494679992647,0.2862494679992647,142,330
J,330X284,-0.20854212050049223,0.20854212050049223,142,330
J,330X286,0.3746775128500158,0.3746775128500158,142,330
J,330X288,-0.3382111763833093,0.3382111763833093,142,330
J,330X291,-0.32280841081161843,0.32280841081161843,142,330
J,330X294,-0.26934371294810006,0.26934371294810006,142,330
J,330X296,0.42340359115099296,0.42340359115099296,142,330
J,330X298,-0.4794597486446084,0.4794597486446084,142,330
J,330X300,-0.4780136589847441,0.4780136589847441,142,330
J,330X302,-0.3439095564346743,0.3439095564346743,142,330
J,330X303,-0.12938580117622167,0.12938580117622167,142,330
J,330X305,-0.3305806546271635,0.3305806546271635,142,330
J,330X308,-0.3155835103890248,0.3155835103890248,142,330
J,330X311,-0.26238365535171077,0.26238365535171077,142,330
J,330X313,-0.12142593210771828,0.12142593210771828,142,330
J,330X315,-0.31965656188830865,0.31965656188830865,142,330
J,330X318,-0.30643417707316556,0.30643417707316556,142,330
J,330X321,-0.2527966447608784,0.2527966447608784,142,330
J,330X323,-0.12610091659469713,0.12610091659469713,142,330
J,330X325,-0.3282702204244368,0.3282702204244368,142,330
J,330X328,-0.31434190717096416,0.31434190717096416,142,330
J,330X331,-0.26709220590186555,0.26709220590186555,142,330
J,330X333,0.6956695918176016,0.6956695918176016,142,330
J,330X335,-0.31280865761406246,0.31280865761406246,142,330
J,330X338,-0.30230262022920573,0.30230262022920573,142,330
J,330X341,-0.24683588879306842,0.24683588879306842,142,330
J,330X343,0.6961601684107774,0.6961601684107774,142,330
J,330X345,-0.34213061075244433,0.34213061075244433,142,330
J,330X348,-0.32939328162318426,0.32939328162318426,142,330
J,330X351,-0.2843905231007384,0.2843905231007384,142,330
J,330X353,0.6958904053615371,0.6958904053615371,142,330
J,330X355,-0.3168225179643905,0.3168225179643905,142,330
J,330X358,-0.30651922305442597,0.30651922305442597,142,330
J,330X361,-0.2524872689826214,0.2524872689826214,142,330
J,330X363,0.15018222750093432,0.15018222750093432,142,330
J,330X365,-0.3433999623205062,0.3433999623205062,142,330
J,330X368,-0.3326278453481881,0.3326278453481881,142,330
J,330X371,-0.2780550046082251,0.2780550046082251,142,330
J,330X373,0.15034827798265482,0.15034827798265482,142,330
J,330X375,-0.29571668380876476,0.29571668380876476,142,330
J,330X378,-0.29006875156109035,0.29006875156109035,142,330
J,330X381,-0.22197672381371913,0.22197672381371913,142,330
J,330X383,0.1502402320276958,0.1502402320276958,142,330
J,330X385,-0.26058752166187943,0.26058752166187943,142,330
J,330X388,-0.2621722881804681,0.2621722881804681,142,330
J,330X391,-0.18547898627042222,0.18547898627042222,142,330
J,330X393,-0.17301227694607657,0.17301227694607657,142,330
J,330X395,-0.17204071317091646,0.17204071317091646,142,330
J,330X398,-0.18816096645766583,0.18816096645766583,142,330
J,330X401,-0.09503228111336785,0.09503228111336785,142,330
J,330X403,0.42375605925094695,0.42375605925094695,142,330
J,330X405,-0.49598892960225693,0.49598892960225693,142,330
J,330X407,-0.4669391409841621,0.4669391409841621,142,330
J,330X409,-0.3691690239357371,0.3691690239357371,142,330
J,330X410,-0.17499100861412273,0.17499100861412273,142,330
J,330X412,-0.0010180106838903063,0.0010180106838903063,142,330
J,330X415,-0.04231508601649503,0.04231508601649503,142,330
J,330X418,0.06685172570811597,0.06685172570811597,142,330
J,330X420,-0.1733214877272265,0.1733214877272265,142,330
J,330X422,0.1650541181884137,0.1650541181884137,142,330
J,330X425,0.10719197459270591,0.10719197459270591,142,330
J,330X428,0.2019170349630817,0.2019170349630817,142,330
J,330X430,0.4560744514820203,0.4560744514820203,142,330
J,330X432,0.2758637609134582,0.2758637609134582,142,330
J,330X435,0.21181465686068365,0.21181465686068365,142,330
J,330X438,0.2849084322797428,0.2849084322797428,142,330
J,330X440,0.45406355669937265,0.45406355669937265,142,330
J,330X442,0.48018529075805777,0.48018529075805777,142,330
J,330X445,0.42647610051146484,0.42647610051146484,142,330
J,330X448,0.42908733883892664,0.42908733883892664,142,330
J,330X450,0.45638760789147886,0.45638760789147886,142,330
J,330X452,0.5454902329766693,0.5454902329766693,142,330
J,330X455,0.5277501015129619,0.5277501015129619,142,330
J,330X458,0.47014174035091155,0.47014174035091155,142,330
J,330X460,-0.5181020098973728,0.5181020098973728,142,330
J,330X462,0.6142498849913443,0.6142498849913443,142,330
J,330X465,0.6206070630383614,0.6206070630383614,142,330
J,330X468,0.5375389664112249,0.5375389664112249,142,330
J,330X470,-0.5151781637411459,0.5151781637411459,142,330
J,330X472,0.6250927623671197,0.6250927623671197,142,330
J,330X475,0.6204898039707294,0.6204898039707294,142,330
J,330X478,0.5570133535250881,0.5570133535250881,142,330
J,330X480,-0.5162919021645876,0.5162919021645876,142,330
J,330X482,0.6150238869947642,0.6150238869947642,142,330
J,330X485,0.6276496690983705,0.6276496690983705,142,330
J,330X488,0.48541924165980316,0.48541924165980316,142,330
J,330X490,-0.38787402923665776,0.38787402923665776,142,330
J,330X492,0.5954814104234666,0.5954814104234666,142,330
J,330X495,0.6068832167310751,0.6068832167310751,142,330
J,330X498,0.47404827113801395,0.47404827113801395,142,330
J,330X500,-0.3862874855382844,0.3862874855382844,142,330
J,330X502,0.555952074218591,0.555952074218591,142,330
J,330X505,0.5636041194096103,0.5636041194096103,142,330
J,330X508,0.4386348156450609,0.4386348156450609,142,330
J,330X510,0.42363677223119484,0.42363677223119484,142,330
J,330X512,-0.447812667411167,0.447812667411167,142,330
J,330X514,-0.416582068997744,0.416582068997744,142,330
J,330X516,-0.32983228041038953,0.32983228041038953,142,330
J,330X517,-0.38741841364540547,0.38741841364540547,142,330
J,330X519,0.45821970084497954,0.45821970084497954,142,330
J,330X522,0.45036929336064213,0.45036929336064213,142,330
J,330X525,0.3606099386691914,0.3606099386691914,142,330
J,330X527,-0.046024562605043,0.046024562605043,142,330
J,330X529,0.41942001898710224,0.41942001898710224,142,330
J,330X532,0.4051609946680242,0.4051609946680242,142,330
J,330X535,0.34285886537029076,0.34285886537029076,142,330
J,330X537,-0.06666104717270355,0.06666104717270355,142,330
J,330X539,0.31155688165561746,0.31155688165561746,142,330
J,330X541,0.2716033758099554,0.2716033758099554,142,330
J,330X544,0.2625642620253577,0.2625642620253577,142,330
J,330X546,-0.0577266124724349,0.0577266124724349,142,330
J,330X548,0.10256693121923416,0.10256693121923416,142,330
J,330X550,0.05297906288204388,0.05297906288204388,142,330
J,330X552,0.12871876746822422,0.12871876746822422,142,330
J,330X553,-0.011674817402460269,0.011674817402460269,142,330
J,330X555,-0.10714912469717411,0.10714912469717411,142,330
J,330X557,-0.1387343380295318,0.1387343380295318,142,330
J,330X559,-0.01805109085889934,0.01805109085889934,142,330
J,330X560,-0.017843657783454734,0.017843657783454734,142,330
J,330X562,-0.2862222127267392,0.2862222127267392,142,330
J,330X564,-0.28715387455642566,0.28715387455642566,142,330
J,330X566,-0.18261489452674468,0.18261489452674468,142,330
J,330X567,-0.01489347713651223,0.01489347713651223,142,330
J,330X569,-0.3832508625654158,0.3832508625654158,142,330
J,330X571,-0.368036880392809,0.368036880392809,142,330
J,330X573,-0.3046434206082812,0.3046434206082812,142,330
J,330X574,0.4064284909019749,0.4064284909019749,142,330
J,330X576,-0.3881584693890954,0.3881584693890954,142,330
J,330X578,-0.37487485657867026,0.37487485657867026,142,330
J,330X580,-0.33725010700818764,0.33725010700818764,142,330
J,330X581,0.40642812491012625,0.40642812491012625,142,330
J,330X583,-0.31988384081932253,0.31988384081932253,142,330
J,330X585,-0.3152499573293771,0.3152499573293771,142,330
J,330X587,-0.2802342976446086,0.2802342976446086,142,330
J,330X588,0.40644976886602024,0.40644976886602024,142,330
J,330X590,-0.3103170527036923,0.3103170527036923,142,330
J,330X592,-0.30611486587873077,0.30611486587873077,142,330
J,330X594,-0.2846464930144167,0.2846464930144167,142,330
J,330X595,0.15292314978547117,0.15292314978547117,142,330
J,330X597,-0.3194395517653225,0.3194395517653225,142,330
J,330X599,-0.3055086888948844,0.3055086888948844,142,330
J,330X601,-0.2069705240867987,0.2069705240867987,142,330
J,330X602,0.1534070345273137,0.1534070345273137,142,330
J,330X604,-0.21758406149397932,0.21758406149397932,142,330
J,330X606,-0.22109334159545624,0.22109334159545624,142,330
J,330X608,-0.11152517611079144,0.11152517611079144,142,330
J,330X609,0.1530306799778996,0.1530306799778996,142,330
J,330X611,-0.10632949841328727,0.10632949841328727,142,330
J,330X613,-0.12804906587189588,0.12804906587189588,142,330
J,330X615,-0.01579884187537068,0.01579884187537068,142,330
J,330X616,0.47924492173021394,0.47924492173021394,142,330
J,330X618,0.04717934556429643,0.04717934556429643,142,330
J,330X620,0.005306615969474233,0.005306615969474233,142,330
J,330X622,0.1072084234105954,0.1072084234105954,142,330
J,330X626,0.2013016208147964,0.2013016208147964,142,330
J,330X628,0.3806026534795003,0.3806026534795003,142,330
J,330X630,0.3771667327871568,0.3771667327871568,142,330
J,330X632,0.3832233728127386,0.3832233728127386,142,330
J,330X633,0.5741983852546567,0.5741983852546567,142,330
J,330X635,-0.40490812424024064,0.40490812424024064,142,330
J,330X637,-0.40490597479434703,0.40490597479434703,142,330
J,330X639,-0.40491450769722254,0.40491450769722254,142,330
J,330X640,0.8123596439092472,0.8123596439092472,142,330
J,330X642,-0.08830078377113261,0.08830078377113261,142,330
J,330X669,-0.38585651729562703,0.38585651729562703,142,330
J,330X671,0.6235988674319344,0.6235988674319344,142,330
J,330X674,0.6235224860558546,0.6235224860558546,142,330
J,330X677,0.6236922570516177,0.6236922570516177,142,330
J,330X689,0.07458720575124572,0.07458720575124572,142,330
J,330X691,0.47183901604787676,0.47183901604787676,142,330
J,330X694,0.4716459415963666,0.4716459415963666,142,330
J,330X697,0.47205640019543244,0.47205640019543244,142,330
J,330X699,0.08207225228795131,0.08207225228795131,142,330
J,330X701,0.65593231518609,0.65593231518609,142,330
J,330X704,0.6560494249823161,0.6560494249823161,142,330
J,330X707,0.655986003772782,0.655986003772782,142,330
J,330X709,-0.42154334851381653,0.42154334851381653,142,330
J,330X714,0.5739655003262576,0.5739655003262576,142,330
J,330X717,0.57442940383156,0.57442940383156,142,330
J,330X719,-0.44428822148856073,0.44428822148856073,142,330
J,330X729,-0.4442409283475036,0.4442409283475036,142,330
J,330X749,0.44424933161545893,0.44424933161545893,142,330
J,330X759,0.44435301842084024,0.44435301842084024,142,330
J,330X769,-0.24270250665683205,0.24270250665683205,142,330
J,330X771,-0.27110839794915337,0.27110839794915337,142,330
J,330X774,-0.27056923864065463,0.27056923864065463,142,330
J,330X777,-0.2732030377028968,0.2732030377028968,142,330
J,330X788,-0.3155931088130999,0.3155931088130999,142,330
J,330X790,-0.32214047286461334,0.32214047286461334,142,330
J,330X793,-0.3226750783040531,0.3226750783040531,142,330
J,330X798,0.1873317479530155,0.1873317479530155,142,330
J,330X800,0.24409775474073653,0.24409775474073653,142,330
J,330X803,0.2406846329858735,0.2406846329858735,142,330
J,330X806,0.2516022595386265,0.2516022595386265,142,330
J,330X808,-0.4191879461503981,0.4191879461503981,142,330
J,330X810,0.2268841005597796,0.2268841005597796,142,330
J,330X813,0.22557176605053564,0.22557176605053564,142,330
J,330X816,0.22851536267155156,0.22851536267155156,142,330
J,330X818,-0.42115093608203646,0.42115093608203646,142,330
J,330X828,-0.4442001665110786,0.4442001665110786,142,330
J,330X858,0.44447042997113967,0.44447042997113967,142,330
J,330X878,0.21093320010877428,0.21093320010877428,142,330
J,330X889,0.21093302577751324,0.21093302577751324,142,330
J,330X890,0.04709808085634298,0.04709808085634298,142,330
J,330X893,-0.05333037709726376,0.05333037709726376,142,330
J,330X895,-0.05089538389945259,0.05089538389945259,142,330
J,330X897,-0.055058799046107984,0.055058799046107984,142,330
J,330X900,-0.3345405033989338,0.3345405033989338,142,330
J,330X902,-0.34243485391389267,0.34243485391389267,142,330
J,330X904,-0.3221745501017581,0.3221745501017581,142,330
J,330X910,-0.32306010389151796,0.32306010389151796,142,330
J,330X913,-0.3219940595181423,0.3219940595181423,142,330
J,330X916,-0.32328310385220593,0.32328310385220593,142,330
J,330X920,-0.25547359820692933,0.25547359820692933,142,330
J,330X923,-0.25939474009334434,0.25939474009334434,142,330
J,330X926,-0.2514929946708031,0.2514929946708031,142,330
J,330X930,-0.19509566392761055,0.19509566392761055,142,330
J,330X933,-0.19637547038773528,0.19637547038773528,142,330
J,330X936,-0.1943127207324914,0.1943127207324914,142,330
J,330X940,0.09286021030499678,0.09286021030499678,142,330
J,330X943,0.1051374595353781,0.1051374595353781,142,330
J,330X946,0.08122908376187392,0.08122908376187392,142,330
J,330X950,-0.06420439479353586,0.06420439479353586,142,330
J,330X953,-0.05626163072487113,0.05626163072487113,142,330
J,330X956,-0.07042998570703371,0.07042998570703371,142,330
J,330X960,0.0905160222985965,0.0905160222985965,142,330
J,330X963,0.10766588290318126,0.10766588290318126,142,330
J,330X966,0.07487586818789756,0.07487586818789756,142,330
J,330X970,-0.06729965042539081,0.06729965042539081,142,330
J,330X973,-0.07178011461715651,0.07178011461715651,142,330
J,330X976,-0.06331502083499511,0.06331502083499511,142,330
J,330X980,-0.05489602626275222,0.05489602626275222,142,330
J,330X983,-0.0454497463879427,0.0454497463879427,142,330
J,330X986,-0.0630446760946467,0.0630446760946467,142,330
J,330X990,-0.11922684432737803,0.11922684432737803,142,330
J,330X993,-0.11542144836663765,0.11542144836663765,142,330
J,330X996,-0.12427196996234621,0.12427196996234621,142,330
J,330X1000,-0.0037894354760638913,0.0037894354760638913,142,330
J,330X1003,0.009526010990997624,0.009526010990997624,142,330
J,330X1006,-0.015808623127150735,0.015808623127150735,142,330
J,330X1010,-0.1833960641763059,0.1833960641763059,142,330
J,330X1013,-0.18746718373330037,0.18746718373330037,142,330
J,330X1016,-0.17911549489873604,0.17911549489873604,142,330
J,330X1020,-0.2825107995406799,0.2825107995406799,142,330
J,330X1030,-0.13934009679976084,0.13934009679976084,142,330
J,330X1032,-0.14022130710354624,0.14022130710354624,142,330
J,330X1034,-0.1382468852152144,0.1382468852152144,142,330
J,330X1037,-0.5021625321649609,0.5021625321649609,142,330
J,330X1039,-0.5017547538710655,0.5017547538710655,142,330
J,330X1041,-0.5050800394562905,0.5050800394562905,142,330
J,330X1042,-0.037103309796783196,0.037103309796783196,142,330
J,330X1053,0.021550794614866906,0.021550794614866906,142,330
J,330X1077,-0.3706295294828353,0.3706295294828353,142,330
J,330X1080,-0.3490077576966424,0.3490077576966424,142,330
J,330X1083,-0.36705866156426126,0.36705866156426126,142,330
J,330X1087,-0.5067592037687344,0.5067592037687344,142,330
J,330X1090,-0.5082823886179074,0.5082823886179074,142,330
J,330X1093,-0.5070491199483704,0.5070491199483704,142,330
J,330X1097,-0.4939527504456573,0.4939527504456573,142,330
J,330X1100,-0.4638487412813601,0.4638487412813601,142,330
J,330X1103,-0.5129824858573003,0.5129824858573003,142,330
J,330X1107,-0.38384008181877605,0.38384008181877605,142,330
J,330X1127,0.47214054892284335,0.47214054892284335,142,330
J,330X1130,0.4721975506665063,0.4721975506665063,142,330
J,330X1133,0.4720415995025673,0.4720415995025673,142,330
J,330X1147,0.010979444935020146,0.010979444935020146,142,330
J,330X1150,0.009983715874155726,0.009983715874155726,142,330
J,330X1153,0.011498826260091305,0.011498826260091305,142,330
J,330X1157,-0.14006274660754073,0.14006274660754073,142,330
J,330X1160,-0.15096872996516358,0.15096872996516358,142,330
J,330X1163,-0.03535533905948046,0.03535533905948046,142,330
J,330X1166,0.1920455099979079,0.1920455099979079,142,330
J,330X1168,0.8125251581894686,0.8125251581894686,142,330
J,330X1173,-0.1876337957734397,0.1876337957734397,142,330
J,330X1175,-0.19024622127933674,0.19024622127933674,142,330
J,330X1177,-0.18513732191711185,0.18513732191711185,142,330
J,330X1180,-0.43115261722028664,0.43115261722028664,142,330
J,330X1182,-0.42781230174159424,0.42781230174159424,142,330
J,330X1184,-0.4388418065209191,0.4388418065209191,142,330
J,330X1187,-0.024669258743114996,0.024669258743114996,142,330
J,330X1189,-0.022067251041991646,0.022067251041991646,142,330
J,330X1191,-0.027736945449723716,0.027736945449723716,142,330
J,330X1194,-0.4210212229197033,0.4210212229197033,142,330
J,330X1196,-0.4283112516035458,0.4283112516035458,142,330
J,330X1198,-0.4074800896899481,0.4074800896899481,142,330
J,330X1201,-0.13312923767011547,0.13312923767011547,142,330
J,330X1203,-0.14002989588832152,0.14002989588832152,142,330
J,330X1205,-0.1242107119254964,0.1242107119254964,142,330
J,330X1208,-0.4532547409706068,0.4532547409706068,142,330
J,330X1210,-0.45613158932849135,0.45613158932849135,142,330
J,330X1212,-0.44401277207083867,0.44401277207083867,142,330
J,330X1218,-0.04043952991569571,0.04043952991569571,142,330
J,330X1221,0.03657792667465905,0.03657792667465905,142,330
J,330X1225,-0.2789114786214822,0.2789114786214822,142,330
J,330X1227,-0.2789427736699831,0.2789427736699831,142,330
J,330X1229,-0.27889379915838636,0.27889379915838636,142,330
J,330X1232,0.27650146439569784,0.27650146439569784,142,330
J,330X1234,0.27680565648736133,0.27680565648736133,142,330
J,330X1236,0.27621072523489504,0.27621072523489504,142,330
J,330X1249,-0.37163845337244517,0.37163845337244517,142,330
J,330X1251,-0.3499581403960216,0.3499581403960216,142,330
J,330X1253,-0.3671469996665487,0.3671469996665487,142,330
J,330X1256,-0.08195393522237218,0.08195393522237218,142,330
J,330X1258,-0.0543033971879069,0.0543033971879069,142,330
J,330X1261,-0.09227344981363911,0.09227344981363911,142,330
J,340X1,0.2812258272392885,0.2812258272392885,142,340
J,340X2,0.13464846795013208,0.13464846795013208,142,340
J,340X3,-0.05768241000266406,0.05768241000266406,142,340
J,340X4,-0.20676767303213228,0.20676767303213228,142,340
J,340X5,0.031889829674613644,0.031889829674613644,142,340
J,340X6,-0.12214687384091193,0.12214687384091193,142,340
J,340X7,-0.18733030410790655,0.18733030410790655,142,340
J,340X8,-0.13101681701556575,0.13101681701556575,142,340
J,340X9,0.19523651312450457,0.19523651312450457,142,340
J,340X10,-0.46382020789906253,0.46382020789906253,142,340
J,340X11,-0.20778355123182662,0.20778355123182662,142,340
J,340X13,-0.21778541889160896,0.21778541889160896,142,340
J,340X15,-0.17645849975800876,0.17645849975800876,142,340
J,340X17,0.16314384650488337,0.16314384650488337,142,340
J,340X18,0.12457757288836041,0.12457757288836041,142,340
J,340X19,0.14926445187804535,0.14926445187804535,142,340
J,340X20,-0.043535136650093294,0.043535136650093294,142,340
J,340X21,0.04476823150432922,0.04476823150432922,142,340
J,340X22,-0.05504608294812918,0.05504608294812918,142,340
J,340X24,0.14311074013062547,0.14311074013062547,142,340
J,340X25,0.14596406921393507,0.14596406921393507,142,340
J,340X26,0.12670526633043638,0.12670526633043638,142,340
J,340X27,-0.080353623748984,0.080353623748984,142,340
J,340X28,-0.09345181755344774,0.09345181755344774,142,340
J,340X29,-0.0806436979959033,0.0806436979959033,142,340
J,ERROR:#N/A (#2),0.06963724357796665,0.06963724357796665,142,UNKNOWN
J,340X31,-0.3640053971503932,0.3640053971503932,142,340
J,340X33,0.1578386000942115,0.1578386000942115,142,340
J,340X34,0.15370292630743454,0.15370292630743454,142,340
J,340X35,0.15764390244204984,0.15764390244204984,142,340
J,340X36,0.1708786251048391,0.1708786251048391,142,340
J,340X37,0.20502404458928647,0.20502404458928647,142,340
J,340X38,0.19134949437547732,0.19134949437547732,142,340
J,340X39,0.2174665863347301,0.2174665863347301,142,340
J,340X40,0.20176284084177779,0.20176284084177779,142,340
J,340X41,-0.28597536874487706,0.28597536874487706,142,340
J,340X42,-0.30976790391740955,0.30976790391740955,142,340
J,340X43,-0.34450527808943393,0.34450527808943393,142,340
J,340X44,-0.2988911679152218,0.2988911679152218,142,340
J,340X45,-0.06109062820951429,0.06109062820951429,142,340
J,340X46,-0.038387214687235875,0.038387214687235875,142,340
J,340X47,-0.0655204239960068,0.0655204239960068,142,340
J,340X48,-0.05204451694048076,0.05204451694048076,142,340
J,340X49,0.10305913199098493,0.10305913199098493,142,340
J,340X51,0.05525282589124423,0.05525282589124423,142,340
J,340X53,-0.0003075233052462931,0.0003075233052462931,142,340
J,340X57,0.1036278184984028,0.1036278184984028,142,340
J,340X59,0.06889685457715052,0.06889685457715052,142,340
J,340X61,0.22950940688444363,0.22950940688444363,142,340
J,340X65,-0.028178198759967774,0.028178198759967774,142,340
J,340X67,-0.036478496838553615,0.036478496838553615,142,340
J,340X69,0.002930632121337895,0.002930632121337895,142,340
J,340X73,-0.01020684605600493,0.01020684605600493,142,340
J,340X75,0.11687377084534314,0.11687377084534314,142,340
J,340X77,-0.1638391375130107,0.1638391375130107,142,340
J,340X81,0.09375738823098906,0.09375738823098906,142,340
J,340X83,0.04775867545957635,0.04775867545957635,142,340
J,340X85,0.07461430951295404,0.07461430951295404,142,340
J,340X97,0.11655048121399744,0.11655048121399744,142,340
J,340X99,0.1234374085861118,0.1234374085861118,142,340
J,340X101,0.10800037633288424,0.10800037633288424,142,340
J,340X105,0.041574231827943106,0.041574231827943106,142,340
J,340X107,0.689958740831747,0.689958740831747,142,340
J,340X108,0.05810684154860398,0.05810684154860398,142,340
J,340X109,0.3177791920920173,0.3177791920920173,142,340
J,340X110,-0.22285292586995878,0.22285292586995878,142,340
J,340X113,-0.2733043329134104,0.2733043329134104,142,340
J,340X115,0.06343662575866474,0.06343662575866474,142,340
J,340X121,-0.0484484487039757,0.0484484487039757,142,340
J,340X123,0.07039104484367513,0.07039104484367513,142,340
J,340X124,-0.05390582454240163,0.05390582454240163,142,340
J,340X125,-0.02313363275485411,0.02313363275485411,142,340
J,340X126,-0.05487052109568447,0.05487052109568447,142,340
J,340X132,0.029371354038102898,0.029371354038102898,142,340
J,340X133,-0.05921341294055795,0.05921341294055795,142,340
J,340X134,0.029887666245677614,0.029887666245677614,142,340
J,340X138,-0.08108752894205794,0.08108752894205794,142,340
J,340X139,-0.08719092069654864,0.08719092069654864,142,340
J,340X140,-0.06222749649491119,0.06222749649491119,142,340
J,340X143,0.3548746835634741,0.3548746835634741,142,340
J,340X145,0.03683511807281847,0.03683511807281847,142,340
J,340X147,-0.2315784540208929,0.2315784540208929,142,340
J,340X149,-0.23308512481654645,0.23308512481654645,142,340
J,340X151,-0.23309226854690357,0.23309226854690357,142,340
J,340X161,-0.06900181963807665,0.06900181963807665,142,340
J,340X163,-0.058345789068121566,0.058345789068121566,142,340
J,340X165,-0.07162500675287409,0.07162500675287409,142,340
J,340X173,-0.043905254976414294,0.043905254976414294,142,340
J,340X175,-0.03787398172312918,0.03787398172312918,142,340
J,340X177,-0.0422794110963122,0.0422794110963122,142,340
J,340X181,-0.05255888842526108,0.05255888842526108,142,340
J,340X182,-0.13156634708465215,0.13156634708465215,142,340
J,340X183,-0.11132528996024167,0.11132528996024167,142,340
J,340X185,-0.055450834316160394,0.055450834316160394,142,340
J,340X186,-0.05330144896822278,0.05330144896822278,142,340
J,340X187,-0.05504961774061618,0.05504961774061618,142,340
J,340X188,-0.11637884753824691,0.11637884753824691,142,340
J,340X189,-0.12355585411360116,0.12355585411360116,142,340
J,340X190,-0.11918509505864505,0.11918509505864505,142,340
J,340X192,-0.3662508199226823,0.3662508199226823,142,340
J,340X193,0.04131723416218748,0.04131723416218748,142,340
J,340X194,0.07834836909207549,0.07834836909207549,142,340
