row_index,ID,missing_count,missing_rate,all_missing_operations,partial_missing_operations,Y,Tool,highest_missing_operation,highest_operation_missing_rate
338,NH1368,1,0.00038211692777990065,0,1,2.9217660000004164,N,440A,0.005025125628140704
339,NH1371,3,0.0011463507833397019,0,1,2.6560071606063334,N,311,0.022900763358778626
340,NH1376,5,0.0019105846388995033,0,1,2.9502337462116666,N,311,0.03816793893129771
341,NH1377,6,0.0022927015666794038,0,2,3.017101999999166,N,311,0.03816793893129771
342,NH1378,0,0.0,0,0,2.6396423143937504,N,210,0.0
343,NH1379,2,0.0007642338555598013,0,1,2.427929627272333,L,311,0.015267175572519083
344,NH1380,1,0.00038211692777990065,0,1,2.5106332075753324,N,311,0.007633587786259542
345,NH1381,0,0.0,0,0,2.791738484848332,L,210,0.0
346,NH1382,2,0.0007642338555598013,0,1,2.5365751893945836,L,311,0.015267175572519083
347,NH1383,1,0.00038211692777990065,0,1,2.715058503788333,L,311,0.007633587786259542
348,NH1384,1,0.00038211692777990065,0,1,2.7460927310595826,L,311,0.007633587786259542
349,NH1385,0,0.0,0,0,2.677818651515833,N,210,0.0
350,NH1386,0,0.0,0,0,3.0376429507583333,L,210,0.0
351,NH1387,0,0.0,0,0,2.6446771856066666,N,210,0.0
352,NH1388,1,0.00038211692777990065,0,1,2.7922012689387503,M,400,0.007692307692307693
353,NH1389,0,0.0,0,0,2.744722598485416,L,210,0.0
354,NH1390,0,0.0,0,0,2.601928625,M,210,0.0
355,NH1391,0,0.0,0,0,3.0596034772720824,L,210,0.0
356,NH1392,1,0.00038211692777990065,0,1,2.6571546022733328,M,300,0.2
357,NH1393,1,0.00038211692777990065,0,1,2.7594724431812505,L,311,0.007633587786259542
358,NH1394,0,0.0,0,0,2.61070518939375,M,210,0.0
359,NH1396,289,0.11043179212839128,0,2,2.5963870378785012,N,520,0.9601769911504425
360,NH1397,292,0.11157814291173099,0,4,2.622993156565277,L,520,0.9601769911504425
361,NH1398,292,0.11157814291173099,0,3,2.8257200202024997,N,520,0.9601769911504425
362,NH1400,1,0.00038211692777990065,0,1,2.8297341931820834,N,311,0.007633587786259542
363,NH1401,2,0.0007642338555598013,0,1,2.51667469696875,M,311,0.015267175572519083
364,NH1402,0,0.0,0,0,2.7964503750012497,N,210,0.0
365,NH1403,0,0.0,0,0,2.6668114507575003,L,210,0.0
366,NH1404,0,0.0,0,0,2.76952707197,N,210,0.0
367,NH1405,1,0.00038211692777990065,0,1,2.5459914393941667,M,311,0.007633587786259542
368,NH1406,1,0.00038211692777990065,0,1,2.6985776186861115,N,311,0.007633587786259542
369,NH1407,0,0.0,0,0,2.3724959797983334,M,210,0.0
370,NH1408,2,0.0007642338555598013,0,2,2.9403473358586107,N,300,0.2
371,NH1409,1,0.00038211692777990065,0,1,2.9119232272733337,L,300,0.2
372,NH1410,3,0.0011463507833397019,0,1,2.5341386022729164,M,311,0.022900763358778626
373,NH1411,2,0.0007642338555598013,0,1,2.836565439392917,M,311,0.015267175572519083
374,NH1412,0,0.0,0,0,2.7662135151520832,L,210,0.0
375,NH1413,0,0.0,0,0,2.5141197272720834,M,210,0.0
376,NH1414,0,0.0,0,0,2.5805085795449996,M,210,0.0
377,NH1415,0,0.0,0,0,2.6120531174233337,M,210,0.0
378,NH1416,1,0.00038211692777990065,0,1,2.6666781780308337,M,311,0.007633587786259542
379,NH1420,0,0.0,0,0,2.88418860984875,N,210,0.0
380,NH1421,1,0.00038211692777990065,0,1,2.6350029640147916,M,311,0.007633587786259542
381,NH1422,0,0.0,0,0,2.732614287878125,M,210,0.0
382,NH1423,2,0.0007642338555598013,0,2,2.795841687499792,L,300,0.2
383,NH1424,2,0.0007642338555598013,0,2,2.603203013257291,M,300,0.2
384,NH1425,2,0.0007642338555598013,0,1,3.090623825757918,L,311,0.015267175572519083
385,NH1426,0,0.0,0,0,2.9159720511366674,L,210,0.0
386,NH1427,73,0.027894535727932747,0,2,2.572204270201666,L,312,0.16400911161731208
387,NH1428,73,0.027894535727932747,0,2,2.4962147626258337,L,312,0.16400911161731208
388,NH1429,72,0.027512418800152847,0,1,2.7701933131311107,L,312,0.16400911161731208
389,NH1430,0,0.0,0,0,2.598982184847709,N,210,0.0
390,NH1431,1,0.00038211692777990065,0,1,2.8693135707070834,L,300,0.2
391,NH1432,1,0.00038211692777990065,0,1,2.4809344823230552,M,311,0.007633587786259542
392,NH1433,0,0.0,0,0,2.8484010959591677,L,210,0.0
393,NH1434,1,0.00038211692777990065,0,1,2.8610414507566673,N,311,0.007633587786259542
394,NH1435,0,0.0,0,0,2.5875511931825,M,210,0.0
395,NH1436,0,0.0,0,0,2.9314942272737503,N,210,0.0
396,NH1437,0,0.0,0,0,2.4572546287883332,M,210,0.0
397,NH1438,3,0.0011463507833397019,0,2,2.8197956249991667,N,311,0.015267175572519083
398,NH1439,0,0.0,0,0,2.6040388181808334,M,210,0.0
399,NH1440,1,0.00038211692777990065,0,1,2.4855075101008333,M,311,0.007633587786259542
400,NH1441,0,0.0,0,0,2.6845978813138895,N,210,0.0
401,NH1442,1,0.00038211692777990065,0,1,2.690955692424499,M,311,0.007633587786259542
402,NH1443,0,0.0,0,0,2.6812744053033337,M,210,0.0
403,NH1444,1,0.00038211692777990065,0,1,2.7301533333329164,M,300,0.2
404,NH1445,0,0.0,0,0,2.918158560606666,L,210,0.0
405,NH1446,0,0.0,0,0,2.772907863636667,N,210,0.0
406,NH1447,1,0.00038211692777990065,0,1,2.79463993939375,M,300,0.2
407,NH1448,0,0.0,0,0,2.7518247045458337,N,210,0.0
408,NH1449,3,0.0011463507833397019,0,2,2.8542932992424994,L,300,0.2
409,NH1450,4,0.0015284677111196026,0,1,2.755381289925676,J,311,0.030534351145038167
410,NH1451,2,0.0007642338555598013,0,1,3.0433975808080547,J,311,0.015267175572519083
411,NH1452,0,0.0,0,0,3.246185393939722,J,210,0.0
412,NH1454,4,0.0015284677111196026,0,2,2.8213227462112505,L,311,0.022900763358778626
413,NH1455,5,0.0019105846388995033,0,2,2.7748878939404165,N,311,0.030534351145038167
414,NH1456,1,0.00038211692777990065,0,1,2.539858378787917,L,440A,0.005025125628140704
415,NH1457,2,0.0007642338555598013,0,2,2.965334935605833,N,400,0.007692307692307693
416,NH1458,2,0.0007642338555598013,0,2,2.8149711704537497,N,311,0.007633587786259542
417,NH1460,4,0.0015284677111196026,0,1,2.915021795454443,N,311,0.030534351145038167
418,NH1461,0,0.0,0,0,2.707362411616389,L,210,0.0
419,NH1462,0,0.0,0,0,2.6863496919191663,N,210,0.0
420,NH1463,343,0.13106610622850592,0,1,2.520522416666666,L,312,0.7813211845102506
421,NH1464,0,0.0,0,0,2.8710665303020826,N,210,0.0
422,NH1465,1,0.00038211692777990065,0,1,3.1901213409087497,N,400,0.007692307692307693
423,NH1466,2,0.0007642338555598013,0,1,2.797970242424584,N,311,0.015267175572519083
424,NH1467,2,0.0007642338555598013,0,2,2.779368295454374,N,311,0.007633587786259542
425,NH1468,1,0.00038211692777990065,0,1,2.851153931818126,L,440A,0.005025125628140704
426,NH1469,0,0.0,0,0,3.3536392916670836,N,210,0.0
427,NH1469,1,0.00038211692777990065,0,1,3.3536392916670836,N,440A,0.005025125628140704
428,NH1470,1,0.00038211692777990065,0,1,2.9344255719695838,L,311,0.007633587786259542
429,NH1470,2,0.0007642338555598013,0,2,2.9344255719695838,L,311,0.007633587786259542
430,NH1471,1,0.00038211692777990065,0,1,2.700038464015417,N,440A,0.005025125628140704
431,NH1472,1,0.00038211692777990065,0,1,2.871240454544792,L,440A,0.005025125628140704
432,NH1473,1,0.00038211692777990065,0,1,2.8334246988633334,N,440A,0.005025125628140704
433,NH1474,1,0.00038211692777990065,0,1,2.944900195834292,N,440A,0.005025125628140704
434,NH1475,3,0.0011463507833397019,0,3,2.9112718484852085,N,400,0.007692307692307693
435,NH1476,2,0.0007642338555598013,0,2,2.697709937500001,L,311,0.007633587786259542
436,NH1477,0,0.0,0,0,2.8579737840900004,N,210,0.0
437,NH1478,2,0.0007642338555598013,0,1,2.9087390106059994,N,311,0.015267175572519083
438,NH1479,0,0.0,0,0,2.7656549090905553,N,210,0.0
439,NH1480,2,0.0007642338555598013,0,1,2.856577093434167,N,400,0.015384615384615385
440,NH1481,2,0.0007642338555598013,0,1,2.5367798143945834,N,311,0.015267175572519083
441,NH1482,0,0.0,0,0,3.0714249128787503,N,210,0.0
442,NH1483,3,0.0011463507833397019,0,1,3.305119875,J,311,0.022900763358778626
443,NH1484,6,0.0022927015666794038,0,1,3.04554245454625,J,311,0.04580152671755725
444,NH1485,1,0.00038211692777990065,0,1,2.8668407803025,J,311,0.007633587786259542
445,NH1486,1,0.00038211692777990065,0,1,2.9221965719687497,J,311,0.007633587786259542
446,NH1487,0,0.0,0,0,2.7554371666662503,J,210,0.0
447,NH1488,0,0.0,0,0,3.213455666666251,J,210,0.0
448,NH1489,4,0.0015284677111196026,0,1,2.961716594697083,J,311,0.030534351145038167
449,NH1490,1,0.00038211692777990065,0,1,3.205263837121666,J,311,0.007633587786259542
450,NH1491,0,0.0,0,0,2.4046029571968743,N,210,0.0
451,NH1492,0,0.0,0,0,2.7699136931808335,N,210,0.0
452,NH1493,1,0.00038211692777990065,0,1,2.756723655304167,L,311,0.007633587786259542
453,NH1494,1,0.00038211692777990065,0,1,2.8766519621216666,N,400,0.007692307692307693
454,NH1495,1,0.00038211692777990065,0,1,2.5458145189391668,N,311,0.007633587786259542
455,NH1496,0,0.0,0,0,2.794155,N,210,0.0
456,NH1497,0,0.0,0,0,2.7536738371212492,N,210,0.0
457,NH1498,0,0.0,0,0,2.580586496212916,L,210,0.0
458,NH1499,1,0.00038211692777990065,0,1,3.0142012803036105,N,311,0.007633587786259542
459,NH1500,0,0.0,0,0,2.7833541388886114,L,210,0.0
460,NH1501,0,0.0,0,0,3.142547452020001,N,210,0.0
461,NH1502,1,0.00038211692777990065,0,1,2.919967611743666,N,311,0.007633587786259542
462,NH1503,1,0.00038211692777990065,0,1,2.989936401514583,N,311,0.007633587786259542
463,NH1504,1,0.00038211692777990065,0,1,2.7883351439399995,L,311,0.007633587786259542
464,NH1505,2,0.0007642338555598013,0,2,3.096972156565,J,300,0.2
465,NH1506,2,0.0007642338555598013,0,2,2.8570248535352776,J,300,0.2
466,NH1507,6,0.0022927015666794038,0,1,2.773399805556389,J,311,0.04580152671755725
467,NH1508,0,0.0,0,0,2.7506098939383334,N,210,0.0
468,NH1509,5,0.0019105846388995033,0,2,2.7863670681812502,L,311,0.030534351145038167
469,NH1510,1,0.00038211692777990065,0,1,2.82887276894,N,400,0.007692307692307693
470,NH1511,1,0.00038211692777990065,0,1,2.811349795454166,N,311,0.007633587786259542
471,NH1512,3,0.0011463507833397019,0,1,2.5712548257574994,L,311,0.022900763358778626
472,NH1513,2,0.0007642338555598013,0,2,2.8397837083341666,L,400,0.007692307692307693
473,NH1514,0,0.0,0,0,2.848514276515833,L,210,0.0
474,NH1515,0,0.0,0,0,2.855452022727083,L,210,0.0
475,NH1516,2,0.0007642338555598013,0,2,2.918081704544584,N,300,0.2
476,NH1517,0,0.0,0,0,2.7876860757570836,L,210,0.0
477,NH1518,4,0.0015284677111196026,0,1,2.7509270113641673,L,311,0.030534351145038167
478,NH1519,73,0.027894535727932747,0,2,2.9073547348479165,J,312,0.16400911161731208
479,NH1520,73,0.027894535727932747,0,2,2.7224765946977083,J,312,0.16400911161731208
480,NH1521,72,0.027512418800152847,0,1,2.683536670454166,J,312,0.16400911161731208
481,NH1522,78,0.02980512036683225,0,3,2.93052868939375,J,312,0.16400911161731208
482,NH1528,1,0.00038211692777990065,0,1,2.695868310606111,N,311,0.007633587786259542
483,NH1529,1,0.00038211692777990065,0,1,2.8512445277777783,L,311,0.007633587786259542
484,NH1530,0,0.0,0,0,3.0451293030302775,N,210,0.0
485,NH1543,2,0.0007642338555598013,0,1,2.9225200530312496,N,311,0.015267175572519083
486,NH1543,2,0.0007642338555598013,0,1,2.9225200530312496,N,311,0.015267175572519083
487,NH1544,5,0.0019105846388995033,0,1,2.946005458334166,N,311,0.03816793893129771
488,NH1544,6,0.0022927015666794038,0,2,2.946005458334166,N,300,0.2
489,NH1545,4,0.0015284677111196026,0,1,2.5472088636362504,N,311,0.030534351145038167
490,NH1545,4,0.0015284677111196026,0,1,2.5472088636362504,N,311,0.030534351145038167
491,NH1546,1,0.00038211692777990065,0,1,2.8856455378787507,N,400,0.007692307692307693
492,NH1546,1,0.00038211692777990065,0,1,2.8856455378787507,N,400,0.007692307692307693
493,NH1547,1,0.00038211692777990065,0,1,2.8696522222222227,N,311,0.007633587786259542
494,NH1548,1,0.00038211692777990065,0,1,2.752624828283055,L,300,0.2
495,NH1549,1,0.00038211692777990065,0,1,2.7769003611119447,N,311,0.007633587786259542
496,NH1550,1,0.00038211692777990065,0,1,3.04824503409125,J,300,0.2
497,NH1551,0,0.0,0,0,2.9346339166674995,J,210,0.0
498,NH1552,0,0.0,0,0,2.9805125303024997,J,210,0.0
499,NH1553,3,0.0011463507833397019,0,1,3.1458612083337503,J,311,0.022900763358778626
500,NH1554,1,0.00038211692777990065,0,1,3.266245939393751,J,300,0.2
501,NH1555,4,0.0015284677111196026,0,1,3.2611557727279177,J,311,0.030534351145038167
502,NH1556,1,0.00038211692777990065,0,1,3.185668829544583,J,311,0.007633587786259542
503,NH1557,4,0.0015284677111196026,0,1,3.2407133977274993,J,311,0.030534351145038167
504,NH1558,0,0.0,0,0,3.2605349431808333,J,210,0.0
505,NH1559,0,0.0,0,0,3.026218575757916,J,210,0.0
506,NH1560,1,0.00038211692777990065,0,1,2.8437803522733334,J,311,0.007633587786259542
507,NH1561,5,0.0019105846388995033,0,2,2.9154196856066665,J,311,0.030534351145038167
508,NH1562,7,0.0026748184944593045,0,2,2.9867449545445828,J,311,0.04580152671755725
509,NH1563,8,0.003056935422239205,0,2,3.209558715909166,J,311,0.05343511450381679
510,NH1564,1,0.00038211692777990065,0,1,3.3299264583341674,J,311,0.007633587786259542
511,NH1565,2,0.0007642338555598013,0,2,3.0193580075754163,J,400,0.007692307692307693
512,NH1566,1,0.00038211692777990065,0,1,2.8937555492425004,J,311,0.007633587786259542
513,NH1567,4,0.0015284677111196026,0,1,3.4054379431804156,J,311,0.030534351145038167
514,NH1568,1,0.00038211692777990065,0,1,2.873743284090417,J,311,0.007633587786259542
515,NH1569,1,0.00038211692777990065,0,1,3.258172492424584,J,311,0.007633587786259542
516,NH1570,1,0.00038211692777990065,0,1,2.5346034412883336,N,311,0.007633587786259542
517,NH1571,1,0.00038211692777990065,0,1,2.6675930037875,N,300,0.2
518,NH1572,3,0.0011463507833397019,0,1,2.8438639431825004,L,311,0.022900763358778626
519,NH1573,2,0.0007642338555598013,0,1,2.7471295151525,N,311,0.015267175572519083
520,NH1573,3,0.0011463507833397019,0,2,2.7471295151525,N,300,0.2
521,NH1574,0,0.0,0,0,2.7811293674241666,N,210,0.0
522,NH1574,0,0.0,0,0,2.7811293674241666,N,210,0.0
523,NH1575,1,0.00038211692777990065,0,1,2.53008267424125,N,311,0.007633587786259542
524,NH1576,0,0.0,0,0,2.7670094217169448,L,210,0.0
525,NH1577,3,0.0011463507833397019,0,2,2.7140443080811116,N,300,0.4
526,NH1578,0,0.0,0,0,2.928948969696666,L,210,0.0
527,NH1579,2,0.0007642338555598013,0,2,2.998226829545417,J,311,0.007633587786259542
528,NH1581,6,0.0022927015666794038,0,2,2.899883191288333,J,311,0.03816793893129771
529,NH1582,1,0.00038211692777990065,0,1,2.8859325037879158,J,440A,0.005025125628140704
530,NH1583,4,0.0015284677111196026,0,2,3.185311647726667,J,311,0.022900763358778626
531,NH1584,1,0.00038211692777990065,0,1,2.83940724242375,J,440A,0.005025125628140704
532,NH1585,3,0.0011463507833397019,0,2,3.1895223143949996,J,311,0.015267175572519083
533,NH1586,1,0.00038211692777990065,0,1,2.8946791931820837,J,440A,0.005025125628140704
534,NH1587,3,0.0011463507833397019,0,2,2.9320918768935416,J,311,0.015267175572519083
535,NH1588,2,0.0007642338555598013,0,2,3.229330869317708,J,311,0.007633587786259542
536,NH1589,3,0.0011463507833397019,0,2,3.1033055530299998,J,311,0.015267175572519083
537,NH1590,1,0.00038211692777990065,0,1,3.10421795833375,J,440A,0.005025125628140704
538,NH1591,1,0.00038211692777990065,0,1,3.243477958333125,J,440A,0.005025125628140704
539,NH1592,0,0.0,0,0,2.9873053598491666,J,210,0.0
540,NH1593,0,0.0,0,0,3.007452212120417,J,210,0.0
541,NH1594,0,0.0,0,0,2.8696292537883332,J,210,0.0
542,NH1595,1,0.00038211692777990065,0,1,2.847530583332917,J,311,0.007633587786259542
543,NH1596,3,0.0011463507833397019,0,1,2.9677918446975,J,311,0.022900763358778626
544,NH1597,2,0.0007642338555598013,0,1,3.32966174242375,J,311,0.015267175572519083
545,NH1598,0,0.0,0,0,2.583565361110278,L,210,0.0
546,NH1599,1,0.00038211692777990065,0,1,2.7516804595958333,L,311,0.007633587786259542
547,NH1600,1,0.00038211692777990065,0,1,2.8901921085852775,L,311,0.007633587786259542
548,NH1601,1,0.00038211692777990065,0,1,2.679304651514722,L,311,0.007633587786259542
549,NH1602,0,0.0,0,0,2.6095519949491663,N,210,0.0
550,NH1603,0,0.0,0,0,2.4643921868686105,L,210,0.0
551,NH1604,78,0.02980512036683225,0,3,2.894043181817917,L,312,0.16400911161731208
552,NH1605,73,0.027894535727932747,0,2,2.539839329545001,N,312,0.16400911161731208
553,NH1606,73,0.027894535727932747,0,2,2.7267650037887496,N,312,0.16400911161731208
554,NH1607,73,0.027894535727932747,0,2,2.794889651515416,L,312,0.16400911161731208
555,NH1608,77,0.02942300343905235,0,3,2.7100046969695835,N,312,0.16400911161731208
556,NH1609,75,0.02865876958349255,0,3,2.808178026515416,N,312,0.16400911161731208
557,NH1610,2,0.0007642338555598013,0,1,2.4609179873736116,J,311,0.015267175572519083
558,NH1611,0,0.0,0,0,2.5755620909088894,J,210,0.0
559,NH1612,0,0.0,0,0,2.621274502524444,J,210,0.0
560,NH1613,0,0.0,0,0,3.1174297348480544,N,210,0.0
561,NH1614,1,0.00038211692777990065,0,1,2.909926568181389,N,300,0.2
562,NH1615,0,0.0,0,0,2.9249686262625003,N,210,0.0
563,NH1616,1,0.00038211692777990065,0,1,3.038251255681042,N,300,0.2
564,NH1617,4,0.0015284677111196026,0,1,2.737297123106042,N,311,0.030534351145038167
565,NH1619,2,0.0007642338555598013,0,1,2.9540384015145826,N,311,0.015267175572519083
566,NH1620,1,0.00038211692777990065,0,1,2.893701810606112,J,311,0.007633587786259542
567,NH1621,0,0.0,0,0,2.6374142760940753,J,210,0.0
568,NH1622,0,0.0,0,0,2.78111150505,J,210,0.0
569,NH1623,0,0.0,0,0,2.941981262625833,J,210,0.0
570,NH1624,5,0.0019105846388995033,0,1,3.112737872727167,J,311,0.03816793893129771
571,NH1625,0,0.0,0,0,3.022505628787084,J,210,0.0
572,NH1626,1,0.00038211692777990065,0,1,2.6289725101013888,J,440A,0.005025125628140704
573,NH1627,3,0.0011463507833397019,0,2,2.64773330808,J,311,0.015267175572519083
574,NH1628,3,0.0011463507833397019,0,2,2.765108738181733,J,311,0.015267175572519083
575,NH1629,1,0.00038211692777990065,0,1,2.7709344015144453,J,440A,0.005025125628140704
576,NH1630,2,0.0007642338555598013,0,2,2.9784578535355566,J,311,0.007633587786259542
577,NH1631,74,0.028276652655712647,0,2,2.9908430984849996,L,312,0.16400911161731208
578,NH1632,72,0.027512418800152847,0,1,2.9853468585863894,N,312,0.16400911161731208
579,NH1633,75,0.02865876958349255,0,2,3.001783654545001,N,312,0.16400911161731208
580,NH1634,76,0.02904088651127245,0,2,3.1808558661602775,N,312,0.16400911161731208
581,NH1635,72,0.027512418800152847,0,1,2.9771905227274993,L,312,0.16400911161731208
582,NH1636,74,0.028276652655712647,0,2,2.9940467095961107,N,312,0.16400911161731208
583,NH1663,1,0.00038211692777990065,0,1,2.9450829810606245,N,300,0.2
584,NH1664,97,0.037065341994650364,0,1,2.5381910833333334,M,520,0.42920353982300885
585,NH1665,103,0.03935804356132977,0,2,2.4984651515149996,L,520,0.42920353982300885
586,NH1666,218,0.08330149025601834,0,2,3.0737420606058334,M,520,0.9601769911504425
587,NH1667,0,0.0,0,0,2.7702204938575674,J,210,0.0
588,NH1668,0,0.0,0,0,2.9043724090908336,J,210,0.0
589,NH1669,1,0.00038211692777990065,0,1,2.9228999570700003,J,300,0.2
590,NH1671,2,0.0007642338555598013,0,1,2.7723035265154166,L,311,0.015267175572519083
591,NH1672,2,0.0007642338555598013,0,1,2.7109870606066666,L,311,0.015267175572519083
592,NH1682,0,0.0,0,0,2.9118870189395833,O,210,0.0
593,NH1683,1,0.00038211692777990065,0,1,2.8445862613637503,N,311,0.007633587786259542
594,NH1684,2,0.0007642338555598013,0,1,2.8141230492429163,O,311,0.015267175572519083
595,NH1685,3,0.0011463507833397019,0,2,2.9339350757569456,N,311,0.015267175572519083
596,NH1686,2,0.0007642338555598013,0,2,3.1082548999995008,N,311,0.007633587786259542
597,NH1688,1,0.00038211692777990065,0,1,2.848719204545,N,440A,0.005025125628140704
598,NH1689,7,0.0026748184944593045,0,2,3.006316,N,311,0.04580152671755725
599,NH1702,1,0.00038211692777990065,0,1,3.0610138762624994,L,311,0.007633587786259542
600,NH1703,1,0.00038211692777990065,0,1,2.8691397777783334,N,311,0.007633587786259542
601,NH1704,1,0.00038211692777990065,0,1,3.0184068282827776,L,311,0.007633587786259542
602,NH1705,0,0.0,0,0,2.8160141338380558,N,210,0.0
603,NH1706,0,0.0,0,0,2.9392557462116664,N,210,0.0
604,NH1707,0,0.0,0,0,2.8687946666664588,L,210,0.0
605,NH1709,0,0.0,0,0,2.7457053522729167,N,210,0.0
606,NH1710,1,0.00038211692777990065,0,1,2.9376880075758334,N,311,0.007633587786259542
607,NH1711,0,0.0,0,0,3.096050136364167,N,210,0.0
608,NH1712,1,0.00038211692777990065,0,1,2.877750958333749,L,311,0.007633587786259542
609,NH1714,0,0.0,0,0,2.8468540606070833,N,210,0.0
610,NH1716,2,0.0007642338555598013,0,2,2.9423472500008336,N,300,0.2
611,NH1717,1,0.00038211692777990065,0,1,2.772616829545833,L,300,0.2
612,NH1718,4,0.0015284677111196026,0,1,2.5934370416666668,M,311,0.030534351145038167
613,NH1719,4,0.0015284677111196026,0,1,2.8422278863641672,M,311,0.030534351145038167
614,NH1721,2,0.0007642338555598013,0,2,2.8604159356050007,L,300,0.2
615,NH1722,1,0.00038211692777990065,0,1,2.86136358712125,N,311,0.007633587786259542
616,NH1724,5,0.0019105846388995033,0,1,2.983917755049999,O,311,0.03816793893129771
617,NH1725,4,0.0015284677111196026,0,1,3.005704808080278,N,311,0.030534351145038167
618,NH1726,0,0.0,0,0,2.7433783434338888,L,210,0.0
619,NH1727,6,0.0022927015666794038,0,1,3.033899217172222,O,311,0.04580152671755725
620,NH1728,2,0.0007642338555598013,0,1,3.1653335303028323,N,311,0.015267175572519083
621,NH1729,1,0.00038211692777990065,0,1,2.909598431818333,L,311,0.007633587786259542
622,NH1730,1,0.00038211692777990065,0,1,3.09583614015125,O,311,0.007633587786259542
623,NH1731,1,0.00038211692777990065,0,1,2.957467170454167,N,311,0.007633587786259542
624,NH1732,0,0.0,0,0,2.9242628580675003,N,210,0.0
625,NH1733,218,0.08330149025601834,0,2,2.632047236741875,L,520,0.9601769911504425
626,NH1734,101,0.03859380970576996,0,2,3.0625282613649993,N,520,0.42920353982300885
627,NH1744,0,0.0,0,0,2.7187532601002786,N,210,0.0
628,NH1745,0,0.0,0,0,2.559162946969445,L,210,0.0
629,NH1746,0,0.0,0,0,2.9451490631305544,N,210,0.0
630,NH1750,77,0.02942300343905235,0,3,2.993140595959167,N,312,0.16400911161731208
631,NH1752,79,0.030187237294612153,0,2,3.0762563636374995,N,312,0.16400911161731208
632,NH1754,0,0.0,0,0,2.7977523131311104,N,210,0.0
633,NH1755,0,0.0,0,0,2.868438573232777,N,210,0.0
634,NH1757,1,0.00038211692777990065,0,1,2.8736678383836107,N,311,0.007633587786259542
635,NH1758,6,0.0022927015666794038,0,2,2.7538293484841665,N,311,0.03816793893129771
636,NH1765,0,0.0,0,0,3.146891314395417,J,210,0.0
637,NH1766,2,0.0007642338555598013,0,1,2.774261397727083,J,311,0.015267175572519083
638,NH1767,0,0.0,0,0,2.9929210568175,J,210,0.0
639,NH1768,1,0.00038211692777990065,0,1,2.818932253787083,J,311,0.007633587786259542
640,NH1769,1,0.00038211692777990065,0,1,2.9994482575762498,O,311,0.007633587786259542
641,NH1770,0,0.0,0,0,3.0840344545449994,O,210,0.0
642,NH1771,1,0.00038211692777990065,0,1,3.0430837992420834,O,311,0.007633587786259542
643,NH1772,1,0.00038211692777990065,0,1,3.204778238636667,O,311,0.007633587786259542
644,NH1773,0,0.0,0,0,3.0746478371216663,O,210,0.0
645,NH1774,1,0.00038211692777990065,0,1,3.007947106060417,O,311,0.007633587786259542
646,NH1776,76,0.02904088651127245,0,2,2.980085080807223,J,312,0.16400911161731208
647,NH1777,73,0.027894535727932747,0,2,3.01455415909125,J,312,0.16400911161731208
648,NH1778,72,0.027512418800152847,0,1,2.758398689393333,J,312,0.16400911161731208
649,NH1779,74,0.028276652655712647,0,3,2.7614538989908333,J,300,0.2
650,NH1780,72,0.027512418800152847,0,1,2.6930897878783333,J,312,0.16400911161731208
651,NH1781,73,0.027894535727932747,0,2,3.201655295454167,J,300,0.2
652,NH1782,72,0.027512418800152847,0,1,3.008942829544999,J,312,0.16400911161731208
653,NH1783,74,0.028276652655712647,0,2,3.2464855959600003,J,312,0.16400911161731208
654,NH1784,1,0.00038211692777990065,0,1,3.1749845909087493,N,311,0.007633587786259542
655,NH1785,6,0.0022927015666794038,0,1,3.0303871742425006,N,311,0.04580152671755725
656,NH1787,1,0.00038211692777990065,0,1,3.123567117424167,O,311,0.007633587786259542
657,NH1788,2,0.0007642338555598013,0,1,3.068357560605417,O,311,0.015267175572519083
658,NH1789,1,0.00038211692777990065,0,1,2.9286468459597224,J,311,0.007633587786259542
659,NH1790,1,0.00038211692777990065,0,1,2.8337587954544445,J,311,0.007633587786259542
660,NH1791,0,0.0,0,0,3.113605141414166,J,210,0.0
661,NH1792,5,0.0019105846388995033,0,1,2.9300635050505566,J,311,0.03816793893129771
662,NH1793,4,0.0015284677111196026,0,1,2.960229969697221,J,311,0.030534351145038167
663,NH1794,1,0.00038211692777990065,0,1,2.8837655101011124,J,311,0.007633587786259542
664,NH1795,1,0.00038211692777990065,0,1,2.9566671212122224,J,311,0.007633587786259542
665,NH1796,2,0.0007642338555598013,0,1,3.072160527777222,J,311,0.015267175572519083
666,NH1797,5,0.0019105846388995033,0,1,2.849835247475,J,311,0.03816793893129771
667,NH1799,75,0.02865876958349255,0,3,2.8961089031301643,O,300,0.2
668,NH1800,72,0.027512418800152847,0,1,2.9398054747483333,N,312,0.16400911161731208
669,NH1801,73,0.027894535727932747,0,2,2.7769959646461113,M,312,0.16400911161731208
670,NH1802,290,0.1108139090561712,0,3,2.79249957954625,M,520,0.9601769911504425
671,NH1803,290,0.1108139090561712,0,3,2.9375010151520837,N,520,0.9601769911504425
672,NH1804,289,0.11043179212839128,0,2,2.8409999696970827,N,520,0.9601769911504425
673,NH1805,4,0.0015284677111196026,0,1,2.8744327196983335,M,311,0.030534351145038167
674,NH1806,0,0.0,0,0,2.9500520265145838,L,210,0.0
675,NH1807,4,0.0015284677111196026,0,1,2.917260655304167,M,311,0.030534351145038167
676,NH1808,1,0.00038211692777990065,0,1,3.069874257576251,L,311,0.007633587786259542
677,NH1809,1,0.00038211692777990065,0,1,2.9861731515158336,N,300,0.2
