ID,Tool,row_index,fold,y_true,y_pred,residual,absolute_residual,rank,feature,value,z_score,abs_z_score,operation
NH1321,M,292,2,2.472396916666667,2.7955565452575684,-0.3231596285909015,0.3231596285909015,29,210X183,0.195,2.077531995973887,2.077531995973887,210
NH1321,M,292,2,2.472396916666667,2.7955565452575684,-0.3231596285909015,0.3231596285909015,30,312X210,47.3,2.075197910959499,2.075197910959499,312
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,1,312X341,-1.0,-5.506326460857923,5.506326460857923,312
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,2,520X8,57.0,-3.7240325367382883,3.7240325367382883,520
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,3,420X23,90.2,3.619604245775526,3.619604245775526,420
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,4,310X152,-0.265508,-3.564028915136108,3.564028915136108,310
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,5,420X21,90.3,3.4516320503321616,3.4516320503321616,420
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,6,520X399,20.0,3.138835993702459,3.138835993702459,520
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,7,520X394,14.32,-3.1226693056736927,3.1226693056736927,520
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,8,312X340,-1.0,-3.0900335099768603,3.0900335099768603,312
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,9,520X297,9.7,2.6641463079274463,2.6641463079274463,520
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,10,520X393,14.32,-2.611834690679411,2.611834690679411,520
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,11,312X586,3000.0,2.598880650642741,2.598880650642741,312
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,12,520X392,14.32,-2.589124401856165,2.589124401856165,520
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,13,520X396,14.32,-2.576682117552555,2.576682117552555,520
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,14,310X32,11.725,-2.5716347445760905,2.5716347445760905,310
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,15,220X176,0.143802,2.5320340144283575,2.5320340144283575,220
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,16,520X395,14.32,-2.454028470175652,2.454028470175652,520
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,17,220X54,-451.0,-2.3498016014886187,2.3498016014886187,220
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,18,210X28,0.002,-2.342847770748871,2.342847770748871,210
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,19,520X397,14.36,-2.3270188427757676,2.3270188427757676,520
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,20,520X6,125.0,-2.305888160447369,2.305888160447369,520
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,21,520X295,9.7,2.2623783543758345,2.2623783543758345,520
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,22,420X136,-0.1,-2.2505472887040736,2.2505472887040736,420
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,23,210X105,1.5,2.217133373878963,2.217133373878963,210
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,24,210X191,0.22,2.1923807122413965,2.1923807122413965,210
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,25,311X30,300.0,-2.1339412864657303,2.1339412864657303,311
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,26,520X294,9.6,2.0543122586119127,2.0543122586119127,520
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,27,312X456,3000.0,2.049238251918396,2.049238251918396,312
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,28,312X283,1130.0,2.0341902262832927,2.0341902262832927,312
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,29,420X14,15.4,2.0319988293513944,2.0319988293513944,420
NH1569,J,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,30,520X296,9.6,2.025888476478018,2.025888476478018,520
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,1,330X552,33.57,-19.163508231126226,19.163508231126226,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,2,330X559,33.53,-18.878569800242857,18.878569800242857,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,3,330X544,33.16,-18.447270878371867,18.447270878371867,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,4,330X525,33.18,-17.661990445572144,17.661990445572144,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,5,330X535,32.91,-16.960083948814404,16.960083948814404,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,6,330X566,39.15,-16.67516902657877,16.67516902657877,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,7,330X508,33.2,-16.6429511672839,16.6429511672839,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,8,330X488,33.23,-16.26968692827015,16.26968692827015,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,9,330X498,33.14,-16.15696556949381,16.15696556949381,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,10,330X615,55.2,-14.7302850238425,14.7302850238425,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,11,330X573,39.44,-14.213772078970454,14.213772078970454,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,12,330X608,55.11,-14.16487508828805,14.16487508828805,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,13,330X601,54.08,-13.609976131387134,13.609976131387134,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,14,330X516,53.73,-12.575945967052633,12.575945967052633,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,15,330X409,51.98,-11.999787378435784,11.999787378435784,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,16,330X580,41.34,-11.465502602885275,11.465502602885275,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,17,330X622,67.62,-11.433731293248512,11.433731293248512,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,18,330X302,49.6,-11.10841552593268,11.10841552593268,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,19,330X111,68.73,-11.085556297192257,11.085556297192257,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,20,330X204,67.5,-11.052471281111268,11.052471281111268,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,21,330X438,66.06,-10.846084388530835,10.846084388530835,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,22,330X214,64.55,-10.79625593919914,10.79625593919914,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,23,330X185,67.59,-10.767001065629495,10.767001065629495,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,24,330X448,66.02,-10.705876314816665,10.705876314816665,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,25,330X165,68.33,-10.566426072522905,10.566426072522905,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,26,330X428,66.19,-10.52456099799485,10.52456099799485,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,27,330X175,68.04,-10.49443221813093,10.49443221813093,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,28,330X224,65.0,-10.404851562931915,10.404851562931915,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,29,330X234,66.13,-10.067879461613048,10.067879461613048,330
NH1231,M,219,4,2.6904530774407402,2.9987919330596924,-0.30833885561895213,0.30833885561895213,30,330X146,69.6,-10.00608949655253,10.00608949655253,330
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,1,440AX210,101.0,6.134289391105587,6.134289391105587,UNKNOWN
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,2,440AX148,582.6,3.6169887488014165,3.6169887488014165,UNKNOWN
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,3,440AX146,590.2,3.2031872633068517,3.2031872633068517,UNKNOWN
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,4,360X1267,3.94,-3.197777000442882,3.197777000442882,360
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,5,360X785,0.1,-3.1139485979722714,3.1139485979722714,360
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,6,360X829,45.8,3.0849494587231887,3.0849494587231887,360
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,7,360X796,5.1,-3.0843757670495098,3.0843757670495098,360
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,8,360X434,32.2,-3.056232202999679,3.056232202999679,360
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,9,360X401,3.33,-2.992690881050195,2.992690881050195,360
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,10,360X704,-100.1,-2.920874961176958,2.920874961176958,360
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,11,360X611,4.06,-2.7388858574201747,2.7388858574201747,360
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,12,311X105,0.0,-2.683019730822983,2.683019730822983,311
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,13,360X475,0.5,2.5721275013108698,2.5721275013108698,360
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,14,210X76,0.002,2.52359068196889,2.52359068196889,210
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,15,360X582,0.614,-2.4310859270632195,2.4310859270632195,360
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,16,311X145,-0.2,-2.4243353011670834,2.4243353011670834,311
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,17,340X73,1197.0,-2.420759850785877,2.420759850785877,340
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,18,360X1356,0.0,2.4198707634299734,2.4198707634299734,360
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,19,360X1364,0.14,-2.3925985228424196,2.3925985228424196,360
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,20,311X149,-0.2,-2.352292584452814,2.352292584452814,311
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,21,312X166,38.3,-2.3417353559141465,2.3417353559141465,312
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,22,400X200,6.35,-2.334502750945979,2.334502750945979,400
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,23,344X37,110.3,2.2797083724158433,2.2797083724158433,344
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,24,310X148,-0.31796,-2.2790821642681163,2.2790821642681163,310
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,25,310X179,0.055561,2.243481409480136,2.243481409480136,310
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,26,360X1006,158.8,-2.2396762604330718,2.2396762604330718,360
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,27,360X696,0.15,2.2180498115864062,2.2180498115864062,360
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,28,312X693,3008.6,-2.165740196414051,2.165740196414051,312
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,29,344X35,111.1,2.141909919725582,2.141909919725582,344
NH1857,J,722,5,2.542369007576389,2.848600387573242,-0.306231379996853,0.306231379996853,30,360X1201,3.95,-2.136502171762044,2.136502171762044,360
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,1,360X327,33.65,-4.055209650564142,4.055209650564142,360
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,2,360X115,35.04,-3.999105548613625,3.999105548613625,360
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,3,360X109,0.78,-3.817943748845335,3.817943748845335,360
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,4,750X111,4.079,3.685683641043604,3.685683641043604,750
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,5,360X659,0.94,-3.5498932741483142,3.5498932741483142,360
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,6,750X335,0.73,-3.436181596296756,3.436181596296756,750
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,7,311X105,0.2,3.342405935855751,3.342405935855751,311
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,8,750X368,26.58,-3.2689706712596798,3.2689706712596798,750
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,9,750X211,4.225,3.2584239195912432,3.2584239195912432,750
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,10,312X97,10.0,3.1804853481405946,3.1804853481405946,312
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,11,750X329,4.199,3.1675105582519953,3.1675105582519953,750
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,12,340X140,315.0,2.8365843657930996,2.8365843657930996,340
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,13,340X138,316.0,2.710650541287515,2.710650541287515,340
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,14,750X109,2.07,-2.6760288210913292,2.6760288210913292,750
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,15,340X139,318.0,2.656869925582903,2.656869925582903,340
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,16,750X434,20.0,-2.644852655784642,2.644852655784642,750
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,17,400X151,0.0,2.5711425105434755,2.5711425105434755,400
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,18,750X327,54.56,-2.5568641211131524,2.5568641211131524,750
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,19,520X176,6085.0,2.5333740532815607,2.5333740532815607,520
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,20,330X66,49.9,2.5161780339110162,2.5161780339110162,330
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,21,330X76,49.8,2.5160374839768966,2.5160374839768966,330
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,22,330X63,49.9,2.5155253898142957,2.5155253898142957,330
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,23,330X73,49.8,2.515517616332336,2.515517616332336,330
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,24,330X79,49.8,2.511165407611071,2.511165407611071,330
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,25,330X69,49.9,2.5103725510303554,2.5103725510303554,330
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,26,750X157,4.167,2.50954181726538,2.50954181726538,750
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,27,311X147,0.0,2.5078097916628326,2.5078097916628326,311
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,28,750X47,0.23,2.4853911828026884,2.4853911828026884,750
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,29,210X188,29245.1,2.366927223115654,2.366927223115654,210
NH1085,L,110,1,3.1800548977274996,2.878791332244873,0.30126356548262656,0.30126356548262656,30,750X702,61.48,-2.357279613820487,2.357279613820487,750
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,1,340X143,15009.0,4.417463810642048,4.417463810642048,340
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,2,420X28,9999.0,4.172724386675407,4.172724386675407,420
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,3,420X40,24.0,3.5403871323255705,3.5403871323255705,420
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,4,750X1329,44.8,3.30723333462324,3.30723333462324,750
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,5,750X1337,5.37,3.2619386551482825,3.2619386551482825,750
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,6,750X1313,44.5,3.2580352241476866,3.2580352241476866,750
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,7,750X565,3.838,-3.2365814211288773,3.2365814211288773,750
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,8,750X1321,5.48,3.2236477488261257,3.2236477488261257,750
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,9,310X150,-0.299585,-3.0721890225188377,3.0721890225188377,310
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,10,420X213,5.6,-3.0123955855410314,3.0123955855410314,420
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,11,420X217,5.6,-3.001088874571789,3.001088874571789,420
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,12,420X215,5.61,-2.9960755334110276,2.9960755334110276,420
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,13,312X768,104.7,-2.9840395575633023,2.9840395575633023,312
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,14,420X214,5.6,-2.981217298700704,2.981217298700704,420
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,15,312X774,104.5,-2.9531233697900863,2.9531233697900863,312
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,16,312X456,2998.0,-2.918612055763659,2.918612055763659,312
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,17,312X762,104.7,-2.9075267035977608,2.9075267035977608,312
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,18,312X773,105.1,-2.7525164598534015,2.7525164598534015,312
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,19,312X761,105.4,-2.6604418177004,2.6604418177004,312
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,20,312X767,105.6,-2.63795046287214,2.63795046287214,312
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,21,750X661,3.899,-2.6169833220525227,2.6169833220525227,750
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,22,750X1383,150.0,2.5061815531092764,2.5061815531092764,750
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,23,750X80,100.1,2.4414313994266226,2.4414313994266226,750
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,24,311X145,-0.2,-2.4243353011670834,2.4243353011670834,311
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,25,420X211,33.4,-2.4120589946174644,2.4120589946174644,420
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,26,750X447,3.732,-2.398781429153874,2.398781429153874,750
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,27,310X148,-0.313663,-2.2599912333468177,2.2599912333468177,310
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,28,311X91,9.8,2.177984251558464,2.177984251558464,311
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,29,750X23,4.08,2.1538168942197484,2.1538168942197484,750
NH1848,O,715,1,2.5659426136366656,2.8459954261779785,-0.28005281254131287,0.28005281254131287,30,420X216,5.07,-2.1516136617468797,2.1516136617468797,420
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,1,312X199,15.0,8.69235323896324,8.69235323896324,312
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,2,340X109,29812.0,-4.211957255281428,4.211957255281428,340
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,3,340X57,-1.0,-3.8332308058043054,3.8332308058043054,340
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,4,340X108,43145.0,3.7407911314439075,3.7407911314439075,340
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,5,312X580,3003.0,3.4745973624200466,3.4745973624200466,312
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,6,340X49,3.0,3.032229537702678,3.032229537702678,340
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,7,311X195,12.66,-3.008261399994915,3.008261399994915,311
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,8,340X31,3085.0,2.9981324123056563,2.9981324123056563,340
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,9,340X192,92.0,2.996395690486084,2.996395690486084,340
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,10,340X3,103.0,-2.9418029101359284,2.9418029101359284,340
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,11,340X53,2.0,2.8166059527521345,2.8166059527521345,340
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,12,520X239,5.4,-2.814246527110197,2.814246527110197,520
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,13,520X159,33.3,2.7176300423196458,2.7176300423196458,520
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,14,520X160,33.6,2.7083918083534284,2.7083918083534284,520
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,15,311X130,0.2,2.6595578973389737,2.6595578973389737,311
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,16,520X307,-0.1,-2.659358232416002,2.659358232416002,520
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,17,520X158,33.3,2.609942725996963,2.609942725996963,520
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,18,400X124,20.5,2.576103115493019,2.576103115493019,400
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,19,520X161,33.0,2.5749086415805347,2.5749086415805347,520
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,20,310X154,0.167,2.5693329930609488,2.5693329930609488,310
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,21,310X171,-0.017325,-2.56924729775343,2.56924729775343,310
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,22,311X128,0.2,2.5577325193033027,2.5577325193033027,311
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,23,340X126,14.0,-2.52081629268993,2.52081629268993,340
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,24,520X237,6.6,-2.479091370375756,2.479091370375756,520
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,25,520X162,33.2,2.447911161181583,2.447911161181583,520
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,26,311X71,4.1,-2.439018505350849,2.439018505350849,311
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,27,340X73,1197.0,-2.420759850785877,2.420759850785877,340
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,28,344X37,110.8,2.386800207040563,2.386800207040563,344
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,29,220X8,0.233972,-2.3679037474547395,2.3679037474547395,220
NH1139,L,153,3,2.617799515150833,2.8942971229553223,-0.2764976078044894,0.2764976078044894,30,312X168,18.5,2.365648512938712,2.365648512938712,312
